,id,Apt_id,url,Address,Beds,Bath,Price,BedArea,Availablefrom,Availabletill,Description
515,515,2149,https://junehomes.com/residences/boston-ma/newton-corner/776-newton-corner/2149,newton-corner/776-newton-corner/2149,2,1.5,1375,140,2023-07-31,2023-09-30,"This 140 square footage room on Boston's Newton Corner is a clean, spacious and glossy room in a 2-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
516,516,4126,https://junehomes.com/residences/boston-ma/allston/1421-allston/4126,allston/1421-allston/4126,4,1,1350,100,2023-04-16,2023-07-06,"This 100 square footage room on Boston Allston is a spacious, lovely and clean room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
517,517,3176,https://junehomes.com/residences/boston-ma/mission-hill/1075-mission-hill/3176,mission-hill/1075-mission-hill/3176,3,1,1375,119,2023-06-01,2023-06-19,"This spacious, well-kept and appealing room is available."
518,518,2801,https://junehomes.com/residences/boston-ma/jfk/982-jfkumass/2801,jfk/982-jfkumass/2801,6,2,1400,89,2023-09-01,2023-03-03,"This attractive, charming and flashing room is available."
519,519,3115,https://junehomes.com/residences/boston-ma/jfk/1062-jfkumass/3115,jfk/1062-jfkumass/3115,4,1,1400,81,2023-09-01,2023-03-31,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
520,520,3725,https://junehomes.com/residences/boston-ma/brookline/1286-brookline/3725,brookline/1286-brookline/3725,4,2,1400,180,2023-05-19,2023-07-01,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
521,521,4330,https://junehomes.com/residences/boston-ma/allston/1505-brighton/4330,allston/1505-brighton/4330,7,2,1400,77,2024-06-30,2023-04-14,"This 77 square footage room on Boston's Allston is a functional, spacious and comfortable room in a 7-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
522,522,3526,https://junehomes.com/residences/boston-ma/mission-hill/1227-mission-hill/3526,mission-hill/1227-mission-hill/3526,4,1,1400,118,2023-02-01,2023-08-04,"This 118 square footage room on Boston's Mission Hill. This is a functional, spacious and comfortable room in a 3-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee. The room is not couple-friendly. "
523,523,2240,https://junehomes.com/residences/boston-ma/jamaica-plain/809-jamaica-plain/2240,jamaica-plain/809-jamaica-plain/2240,4,1,1400,155,2023-02-04,2023-10-01,"This 155 square footage room on Boston's Jamaica Plain is a clean, spacious and glossy room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
524,524,2480,https://junehomes.com/residences/boston-ma/savin/884-savin-hill/2480,savin/884-savin-hill/2480,4,1,1400,101,2023-05-20,2023-07-09,"This 101 square footage room on Boston's Savin Hill is a spotless, spacious and cool room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
525,525,3637,https://junehomes.com/residences/boston-ma/jfk/1257-jfkumass/3637,jfk/1257-jfkumass/3637,4,1,1400,144,2023-08-31,2023-03-02,"This 144 square footage room on Boston's JFK/UMass is a attractive, spacious and flashing room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
526,526,3877,https://junehomes.com/residences/boston-ma/somerville/1340-somerville/3877,somerville/1340-somerville/3877,3,1,1400,114,2023-06-01,2023-03-28,"This 114 square footage room on Boston's Somerville is a clean, spacious and glossy room in a 3-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
527,527,3630,https://junehomes.com/residences/boston-ma/jfk/1256-jfkumass/3630,jfk/1256-jfkumass/3630,5,1,1400,115,2023-05-20,2023-04-09,"This 115 square footage room on Boston's JFK/UMass is a clean, spacious and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
528,528,2773,https://junehomes.com/residences/boston-ma/jfk/976-jfkumass/2773,jfk/976-jfkumass/2773,5,2,1400,92,2023-02-01,2023-06-09,"This 92 square footage room on Boston's JFK/UMass is a clean, charming and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
529,529,3040,https://junehomes.com/residences/boston-ma/jfk/1044-jfkumass/3040,jfk/1044-jfkumass/3040,4,1,1400,153,2023-03-01,2023-02-26,"This 153 square footage room on  Boston JFK/UMass is a spacious, lovely and clean room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
530,530,3041,https://junehomes.com/residences/boston-ma/jfk/1045-jfkumass/3041,jfk/1045-jfkumass/3041,4,1,1700,106,2023-06-01,2023-06-30,"This 106 square footage room on Boston JFK/UMass is a spacious, lovely and clean room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
531,531,2220,https://junehomes.com/residences/boston-ma/roxbury/803-roxbury/2220,roxbury/803-roxbury/2220,2,1,1400,253,2023-03-10,2023-03-03,"This 253 square footage room on Boston's Roxbury is a clean, spacious and glossy room in a 2-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
532,532,3159,https://junehomes.com/residences/boston-ma/jfk/1071-jfkumass/3159,jfk/1071-jfkumass/3159,6,2,1400,117,2023-07-05,2023-05-31,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
533,533,3514,https://junehomes.com/residences/boston-ma/jfk/1224-jfkumass/3514,jfk/1224-jfkumass/3514,5,1,1400,99,2023-09-01,2023-07-31,"This 99 square footage room on Boston's JFK/UMass is a neat, charming and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
534,534,1548,https://junehomes.com/residences/boston-ma/dorchester-center/568-uphams-corner/1548,dorchester-center/568-uphams-corner/1548,4,1,1400,174,2023-06-09,2023-06-26,"This 174 square footage room on Boston's Dorchester Center is a clean, spacious and glossy room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
535,535,3012,https://junehomes.com/residences/boston-ma/mission-hill/1038-mission-hill/3012,mission-hill/1038-mission-hill/3012,6,2,1400,148,2023-01-31,2023-06-30,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
536,536,3097,https://junehomes.com/residences/boston-ma/mission-hill/1058-mission-hill/3097,mission-hill/1058-mission-hill/3097,4,1,1400,137,2023-02-26,2023-10-01,"This 137 square footage room on Mission Hill, Boston is a spacious, lovely and clean room in a 1-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
537,537,2832,https://junehomes.com/residences/boston-ma/fort-hill/991-fort-hill/2832,fort-hill/991-fort-hill/2832,5,2,1400,117,2023-03-10,2023-05-31,"This 117 square footage room on Boston's Fort Hill is a clean, spacious and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
538,538,1668,https://junehomes.com/residences/boston-ma/somerville/601-somerville/1668,somerville/601-somerville/1668,2,1,1400,133,2023-05-10,2023-09-30,"This 133 square footage room on Boston's Somerville is a clean, spacious and glossy room in a 2-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
539,539,2964,https://junehomes.com/residences/boston-ma/mission-hill/1026-mission-hill/2964,mission-hill/1026-mission-hill/2964,5,1,1450,123,2023-01-27,2023-06-30,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
540,540,3880,https://junehomes.com/residences/boston-ma/brighton/1341-brighton/3880,brighton/1341-brighton/3880,10,2,1400,150,2023-05-31,2023-08-20,"This 150 square footage room on Boston's spaciouson is a spacious, cute and clean room in a 10-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
541,541,4121,https://junehomes.com/residences/boston-ma/allston/1419-allston/4121,allston/1419-allston/4121,5,2,1700,91,2023-02-01,2023-03-03,"This 91 square footage room on Boston, Allston is a clean, spacious and glossy room in a 5-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
542,542,3007,https://junehomes.com/residences/boston-ma/mission-hill/1037-mission-hill/3007,mission-hill/1037-mission-hill/3007,3,1,1400,209,2023-05-01,2023-10-01,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
543,543,2895,https://junehomes.com/residences/boston-ma/fenway/1005-fenway/2895,fenway/1005-fenway/2895,6,2,1425,131,2023-07-01,2023-10-01,"This 131 square footage room on Boston's Fenway is a attractive, spacious and glossy room in a 6-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
544,544,3114,https://junehomes.com/residences/boston-ma/jfk/1062-jfkumass/3114,jfk/1062-jfkumass/3114,4,1,1425,78,2023-05-27,2023-06-30,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
545,545,2036,https://junehomes.com/residences/boston-ma/polish-triangle-dorchester/745-dorchester-fields-corner-west/2036,polish-triangle-dorchester/745-dorchester-fields-corner-west/2036,4,1,1425,74,2023-05-31,2023-07-22,"This 74 square footage room on Boston's Polish Triangle is a clean, charming and glossy room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
546,546,3916,https://junehomes.com/residences/boston-ma/jfk/1349-savin-hill/3916,jfk/1349-savin-hill/3916,4,1,1425,103,2023-09-01,2023-10-02,"This 103 square footage room on Boston's JFK/UMass is a cozy, spacious and clean room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
547,547,3467,https://junehomes.com/residences/boston-ma/mission-hill/1210-mission-hill/3467,mission-hill/1210-mission-hill/3467,3,1,1425,145,2023-05-01,2023-10-01,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
548,548,3466,https://junehomes.com/residences/boston-ma/mission-hill/1209-mission-hill/3466,mission-hill/1209-mission-hill/3466,3,1,1425,161,2023-08-31,2023-05-30,"This 161 square footage room on Mission Hill, Boston is a spacious, lovely and clean room in a 1-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
549,549,1599,https://junehomes.com/residences/boston-ma/allston/584-allston/1599,allston/584-allston/1599,4,1,1425,115,2023-05-31,2023-08-10,"This 115 square footage room on Boston's Allston is a clean, spacious and glossy room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
550,550,1482,https://junehomes.com/residences/boston-ma/savin/541-savin-hill/1482,savin/541-savin-hill/1482,3,2.5,1425,206,2023-07-21,2023-08-10,"This 206 square footage room on Boston's Savin Hill is a clean, spacious and glossy room in a 3-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
551,551,2692,https://junehomes.com/residences/boston-ma/central-square/951-central-square-cambridge/2692,central-square/951-central-square-cambridge/2692,3,2,1425,181,2023-02-01,2023-05-04,"This 181 square footage room on Boston's Central Square (Cambridge) is a clean, spacious and glossy room in a 3-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
552,552,1616,https://junehomes.com/residences/boston-ma/central-square/588-somerville/1616,central-square/588-somerville/1616,4,2,1425,121,2023-09-01,2023-05-12,"This 121 square footage room on Boston's Central Square (Cambridge) is a spacious, well-kept and appealing room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
553,553,3829,https://junehomes.com/residences/boston-ma/central-square/1322-central-square-cambridge/3829,central-square/1322-central-square-cambridge/3829,4,2,1425,126,2023-09-01,2023-05-30,"This 126 square footage room on Boston's Central Square (Cambridge) is a clean, spacious and glossy room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
554,554,3834,https://junehomes.com/residences/boston-ma/central-square/1323-central-square-cambridge/3834,central-square/1323-central-square-cambridge/3834,4,2,1425,118,2023-05-31,2023-10-01,"This 118 square footage room on Boston's Central Square (Cambridge) is a clean, spacious and pretty room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
555,555,3836,https://junehomes.com/residences/boston-ma/central-square/1323-central-square-cambridge/3836,central-square/1323-central-square-cambridge/3836,4,2,1425,115,2023-06-22,2023-10-01,"This 115 square footage room on Boston's Central Square (Cambridge) is a spacious, lovely and clean room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
556,556,1212,https://junehomes.com/residences/boston-ma/mission-hill/427-mission-hill/1212,mission-hill/427-mission-hill/1212,3,1,1600,144,2023-09-02,2023-07-20,"This good-looking, spacious and neat room is available."
557,557,2681,https://junehomes.com/residences/boston-ma/jfk/948-savin-hill/2681,jfk/948-savin-hill/2681,5,1,1425,152,2023-09-01,2023-04-02,"This 152 square footage room on Boston's JFK/UMass is a good-looking, spacious and appealing room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
558,558,3638,https://junehomes.com/residences/boston-ma/jfk/1257-jfkumass/3638,jfk/1257-jfkumass/3638,4,1,1425,109,2023-04-30,2023-06-30,"This 109 square footage room on Boston's JFK/UMass is a spacious, lovely and clean room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
559,559,2768,https://junehomes.com/residences/boston-ma/jfk/975-jfkumass/2768,jfk/975-jfkumass/2768,5,2,1425,103,2023-07-11,2023-07-30,"This 103 square footage room on Boston's JFK/UMass is a clean, spacious and pretty room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
560,560,2767,https://junehomes.com/residences/boston-ma/jfk/975-jfkumass/2767,jfk/975-jfkumass/2767,5,2,1425,99,2023-07-11,2023-05-31,"This 99 square footage room on Boston's JFK/UMass is a charming, well-kept and appealing room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
561,561,3980,https://junehomes.com/residences/boston-ma/polish-triangle-dorchester/1373-jfkumass/3980,polish-triangle-dorchester/1373-jfkumass/3980,4,1,1425,101,2023-04-04,2023-10-06,"This 101 square footage room on Boston's JFK/UMass is a spacious, clean and spacious room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
562,562,3272,https://junehomes.com/residences/boston-ma/downtown/1103-downtown/3272,downtown/1103-downtown/3272,3,1.5,1475,79,2023-04-12,2023-08-28,"This 79 square footage room on Boston's Downtown is a neat, charming and glossy room in a 3-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
563,563,3772,https://junehomes.com/residences/boston-ma/brighton/1301-brighton/3772,brighton/1301-brighton/3772,6,2,1450,107,2023-04-30,2023-03-01,"This 107 square footage room on Brighton's Boston is a clean, spacious and glossy room in a 6-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
564,564,3998,https://junehomes.com/residences/boston-ma/somerville/1379-somerville/3998,somerville/1379-somerville/3998,6,2,1450,157,2023-09-01,2023-09-27,"This 157 square footage room on Boston's Somerville is a functional, spacious and comfortable room in a 6-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
565,565,1207,https://junehomes.com/residences/boston-ma/mission-hill/429-mission-hill/1207,mission-hill/429-mission-hill/1207,3,1,1450,144,2023-09-01,2023-06-04,"This good-looking, spacious and neat room is available."
566,566,2775,https://junehomes.com/residences/boston-ma/jfk/977-jfkumass/2775,jfk/977-jfkumass/2775,5,2,1450,97,2023-06-20,2023-07-05,"This 97 square footage room on Boston's JFK/UMass is a charming, well-kept and appealing room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
567,567,2831,https://junehomes.com/residences/boston-ma/fort-hill/991-fort-hill/2831,fort-hill/991-fort-hill/2831,5,2,1450,111,2023-03-03,2023-09-29,"This 111 square footage room on Boston's Fort Hill is a clean, spacious and pretty room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
568,568,3103,https://junehomes.com/residences/boston-ma/jfk/1059-savin-hill/3103,jfk/1059-savin-hill/3103,4,1,1450,123,2023-05-31,2023-10-01,"This spacious, well-kept and appealing room is available."
569,569,3104,https://junehomes.com/residences/boston-ma/jfk/1059-savin-hill/3104,jfk/1059-savin-hill/3104,4,1,1450,152,2023-06-30,2023-07-30,"This spacious, well-kept and appealing room is available."
570,570,1277,https://junehomes.com/residences/boston-ma/brookline/469-brookline/1277,brookline/469-brookline/1277,3,1,1450,228,2023-05-01,2023-07-28,"This 228 square footage room on Boston's Brookline is an adorable, superb and cute room in a 3-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
571,571,3463,https://junehomes.com/residences/boston-ma/mission-hill/1208-mission-hill/3463,mission-hill/1208-mission-hill/3463,3,1,1450,162,2023-09-06,2023-10-01,"This bright, sunny and shine room is available."
572,572,1466,https://junehomes.com/residences/boston-ma/allston/537-allston/1466,allston/537-allston/1466,6,2,1450,100,2023-07-29,2024-02-16,"This 100 square footage room on Boston's Allston is a clean, charming and glossy room in a 6-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
573,573,4129,https://junehomes.com/residences/boston-ma/allston/1421-allston/4129,allston/1421-allston/4129,4,1,1450,125,2023-01-30,2023-02-24,"This 125 square footage room on Boston Allston is a spacious, lovely and clean room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
574,574,1600,https://junehomes.com/residences/boston-ma/allston/584-allston/1600,allston/584-allston/1600,4,1,1450,133,2023-08-28,2023-08-12,"This 133 square footage room on Boston's Allston is a clean, spacious and smart room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
575,575,1207,https://junehomes.com/residences/boston-ma/mission-hill/429-mission-hill/1207,mission-hill/429-mission-hill/1207,3,1,1450,144,2023-04-30,2023-05-30,"This good-looking, spacious and neat room is available."
576,576,3559,https://junehomes.com/residences/boston-ma/allston/1235-allston/3559,allston/1235-allston/3559,6,2,1450,78,2023-05-31,2023-10-06,"This bright, sunny and shine room is available."
577,577,1277,https://junehomes.com/residences/boston-ma/brookline/469-brookline/1277,brookline/469-brookline/1277,3,1,1450,228,2023-08-30,2023-07-28,"This 228 square footage room on Boston's Brookline is an adorable, superb and cute room in a 3-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
578,578,3772,https://junehomes.com/residences/boston-ma/brighton/1301-brighton/3772,brighton/1301-brighton/3772,6,2,1450,107,2023-09-01,2023-03-01,"This 107 square footage room on Brighton's Boston is a clean, spacious and glossy room in a 6-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
579,579,3601,https://junehomes.com/residences/boston-ma/mission-hill/1246-mission-hill/3601,mission-hill/1246-mission-hill/3601,3,1,1450,156,2023-06-30,2023-10-01,"This bright, sunny and shine room is available."
580,580,2698,https://junehomes.com/residences/boston-ma/brookline/954-brookline/2698,brookline/954-brookline/2698,4,2,1450,167,2023-06-28,2023-09-09,"This 167 square footage room on Boston's Brookline is a clean, spacious and glossy room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
581,581,3833,https://junehomes.com/residences/boston-ma/central-square/1323-central-square-cambridge/3833,central-square/1323-central-square-cambridge/3833,4,2,1450,126,2023-09-01,2023-10-01,"This 126 square footage room on Boston's Central Square (Cambridge) is a clean, spacious and glossy room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
582,582,3501,https://junehomes.com/residences/boston-ma/jfk/1221-jfkumass/3501,jfk/1221-jfkumass/3501,5,1,1450,121,2024-01-17,2023-07-30,"This 121 square footage room on Boston's JFK/UMass is a neat, spacious and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
583,583,569,https://junehomes.com/residences/boston-ma/mission-hill/255-mission-hill/569,mission-hill/255-mission-hill/569,4,1,1475,120,2023-01-25,2023-07-01,"This spacious, well-kept and comfortable room is available."
584,584,2831,https://junehomes.com/residences/boston-ma/fort-hill/991-fort-hill/2831,fort-hill/991-fort-hill/2831,5,2,1450,111,2023-07-13,2023-09-29,"This 111 square footage room on Boston's Fort Hill is a clean, spacious and pretty room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
585,585,3913,https://junehomes.com/residences/boston-ma/jfk/1349-savin-hill/3913,jfk/1349-savin-hill/3913,4,1,1475,137,2023-04-30,2023-10-01,"This 137 square footage room on Boston's JFK/UMass is a spacious, cute and clean room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
586,586,3778,https://junehomes.com/residences/boston-ma/brighton/1303-brighton/3778,brighton/1303-brighton/3778,5,2,1475,107,2023-09-01,2023-03-03,"This 107 square footage room on Boston's spaciouson is a spacious, lovely and clean room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
587,587,3627,https://junehomes.com/residences/boston-ma/jfk/1255-jfkumass/3627,jfk/1255-jfkumass/3627,5,1,1475,131,2023-06-28,2023-10-05,"This 131 square footage room on Boston's JFK/UMass is a clean, spacious and modern room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
588,588,3981,https://junehomes.com/residences/boston-ma/polish-triangle-dorchester/1373-jfkumass/3981,polish-triangle-dorchester/1373-jfkumass/3981,4,1,1450,131,2023-01-30,2023-07-05,"This 131 square footage room on Boston's JFK/UMass is a spacious, appealing and clean room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
589,589,3503,https://junehomes.com/residences/boston-ma/jfk/1221-jfkumass/3503,jfk/1221-jfkumass/3503,5,1,1475,159,2023-09-01,2023-06-14,"This 159 square footage room on Boston's JFK/UMass is a neat, spacious and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
590,590,1209,https://junehomes.com/residences/boston-ma/mission-hill/428-mission-hill/1209,mission-hill/428-mission-hill/1209,3,1,1475,160,2023-08-10,2023-05-30,"This good-looking, spacious and neat room is available."
591,591,3521,https://junehomes.com/residences/boston-ma/jfk/1225-jfkumass/3521,jfk/1225-jfkumass/3521,5,1,1475,149,2023-09-01,2023-03-02,"This 149 square footage room on Boston's JFK/UMass is a spacious, well-kept and comfortable room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
592,592,2687,https://junehomes.com/residences/boston-ma/jfk/949-savin-hill/2687,jfk/949-savin-hill/2687,5,1,1475,151,2023-06-30,2023-10-01,"This 151 square footage room on Boston's JFK/UMass is a clean, spacious and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
593,593,2799,https://junehomes.com/residences/boston-ma/jfk/982-jfkumass/2799,jfk/982-jfkumass/2799,6,2,1475,122,2023-06-01,2023-06-24,"This attractive, charming and flashing room is available."
594,594,4401,https://junehomes.com/residences/boston-ma/brighton/1524-brighton/4401,brighton/1524-brighton/4401,5,2,1475,156,2023-08-30,2023-03-30,"This 156 square footage room on Boston's Brighton. It's a functional, spacious and comfortable room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee. For up to date prices, please indicate your move-in date, move-out date and your furnishing preference."
595,595,3098,https://junehomes.com/residences/boston-ma/mission-hill/1058-mission-hill/3098,mission-hill/1058-mission-hill/3098,4,1,1475,177,2023-09-01,2023-10-01,"This 177 square footage room on Mission Hill, Boston is a spacious, lovely and clean room in a 1-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
596,596,3634,https://junehomes.com/residences/boston-ma/jfk/1256-jfkumass/3634,jfk/1256-jfkumass/3634,5,1,1475,130,2023-02-01,2023-10-13,"This 130 square footage room on Boston's JFK/UMass is a spacious, well-kept and comfortable room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
597,597,2765,https://junehomes.com/residences/boston-ma/jfk/975-jfkumass/2765,jfk/975-jfkumass/2765,5,2,1475,97,2023-09-05,2023-08-31,"This 97 square footage room on Boston's JFK/UMass is a clean, charming and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
598,598,3888,https://junehomes.com/residences/boston-ma/brighton/1341-brighton/3888,brighton/1341-brighton/3888,10,2,1475,113,2023-05-31,2023-06-25,"This 113 square footage room on Boston's spaciouson is a clean, spacious and glossy room in a 10-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
599,599,3117,https://junehomes.com/residences/boston-ma/jfk/1062-jfkumass/3117,jfk/1062-jfkumass/3117,4,1,1500,144,2023-05-15,2023-06-30,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
600,600,3628,https://junehomes.com/residences/boston-ma/jfk/1255-jfkumass/3628,jfk/1255-jfkumass/3628,5,1,1475,130,2023-04-30,2023-09-30,"This 130 square footage room on Boston's JFK/UMass is a neat, spacious and clean room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
601,601,2482,https://junehomes.com/residences/boston-ma/jfk/885-jfkumass/2482,jfk/885-jfkumass/2482,4,1,1475,168,2023-01-31,2023-07-03,"This 168 square footage room on Boston's JFK/UMass is a good-looking, spacious and adorable room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
602,602,960,https://junehomes.com/residences/boston-ma/northend/369-north-end/960,northend/369-north-end/960,3,1,1475,135,2023-09-01,2023-10-01,"This good-looking, spacious and appealing room is available."
603,603,3254,https://junehomes.com/residences/boston-ma/brighton/1097-brighton/3254,brighton/1097-brighton/3254,5,2,1475,129,2023-05-25,2023-07-31,"This 129 square footage room on Boston's spaciouson is a clean, spacious and smart room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
604,604,3222,https://junehomes.com/residences/boston-ma/jfk/1086-jfkumass/3222,jfk/1086-jfkumass/3222,6,2,1475,1086,2023-02-28,2023-03-01,"This spacious, well-kept and appealing room is available."
605,605,1563,https://junehomes.com/residences/boston-ma/brighton/571-brighton/1563,brighton/571-brighton/1563,5,1.5,1500,106,2023-09-01,2023-06-30,"This 106 square footage room on Boston's spaciouson is a cute, spacious and clean room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
606,606,2789,https://junehomes.com/residences/boston-ma/south-end/980-south-end/2789,south-end/980-south-end/2789,4,2,1475,146,2023-09-08,2023-05-27,"This 146 square footage room on Boston's South End is a clean, spacious and glossy room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
607,607,1169,https://junehomes.com/residences/boston-ma/harvard-square/443-harvard-square/1169,harvard-square/443-harvard-square/1169,7,2.5,1475,178,2023-08-01,2023-05-27,"This good-looking, spacious and neat room is available."
608,608,3979,https://junehomes.com/residences/boston-ma/polish-triangle-dorchester/1373-jfkumass/3979,polish-triangle-dorchester/1373-jfkumass/3979,4,1,1500,158,2023-05-26,2023-05-31,"This 158 square footage room on Boston's JFK/UMass is a spacious, clean and spacious room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
609,609,3158,https://junehomes.com/residences/boston-ma/jfk/1071-jfkumass/3158,jfk/1071-jfkumass/3158,6,2,1500,131,2023-05-31,2023-10-01,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
610,610,3140,https://junehomes.com/residences/boston-ma/mission-hill/1068-mission-hill/3140,mission-hill/1068-mission-hill/3140,5,1,1500,162,2023-08-31,2023-06-30,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
611,611,3698,https://junehomes.com/residences/boston-ma/brighton/1279-allston/3698,brighton/1279-allston/3698,3,1,1500,102,2023-06-03,2023-07-21,"This 102 square footage room on Boston's spaciouson is a attractive, spacious and smart room in a 3-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
612,612,2776,https://junehomes.com/residences/boston-ma/jfk/977-jfkumass/2776,jfk/977-jfkumass/2776,5,2,1500,100,2023-09-01,2023-10-05,"This 100 square footage room on Boston's JFK/UMass is a clean, charming and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
613,613,2766,https://junehomes.com/residences/boston-ma/jfk/975-jfkumass/2766,jfk/975-jfkumass/2766,5,2,1500,100,2023-07-01,2023-09-23,"This 100 square footage room on Boston's JFK/UMass is a clean, charming and glossy room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
614,614,2266,https://junehomes.com/residences/boston-ma/somerville/817-somerville/2266,somerville/817-somerville/2266,3,1,1525,106,2023-01-30,2023-09-19,"This 106 square footage room on Boston's Somerville is a clean, spacious and glossy room in a 3-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
615,615,1679,https://junehomes.com/residences/boston-ma/brighton/604-brighton/1679,brighton/604-brighton/1679,4,1,1500,126,2023-05-31,2023-03-31,"This 126 square footage room on Boston's spaciouson is a clean, spacious and glossy room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
