,id,Trans_id,stations,color,walktime,description
1737,564,0,",D,E",#00843D,11,Union Square
1738,564,1,",Orange,Line",#F5C00E,15,Sullivan Square
1739,564,2,",95,101,104,105,109",#F5C00E,15,Sullivan Square
1740,565,0,",E",#00843D,5,Fenwood Road
1741,565,1,",Orange,Line",#EB841E,9,Roxbury Crossing
1742,565,2,",35,39,66",#F5C00E,5,Huntington Ave opp Fenwood Rd
1743,565,3,",22,29",#F5C00E,11,Columbus Ave @ New Cedar St
1744,566,0,",Red,line",#EC211F,3,JFK / UMass
1745,566,1,",Greenbush,Kingston",#B933AD,3,JFK / UMass
1746,566,2,",Middleborough/Lakeville",#B933AD,3,JFK / UMass
1747,566,3,",8,16,41",#F5C00E,3,JFK / UMass
1748,567,0,",Orange,Line",#EB841E,11,Roxbury Crossing
1749,567,1,",42",#F5C00E,4,Washington St @ Guild St
1750,567,2,",14,41,45",#F5C00E,6,42A John Eliot Sq
1751,568,0,",Red,line",#EC211F,1,JFK / UMass
1752,568,1,",Greenbush/Kingston",#B933AD,1,JFK / UMass
1753,568,2,",Middleborough/Lakeville",#B933AD,1,JFK / UMass
1754,568,3,",8,16,41",#F5C00E,1,JFK / UMass
1755,569,0,",Red,line",#EC211F,1,JFK / UMass
1756,569,1,",Greenbush/Kingston",#B933AD,1,JFK / UMass
1757,569,2,",Middleborough/Lakeville",#B933AD,1,JFK / UMass
1758,569,3,",8,16,41",#F5C00E,1,JFK / UMass
1759,570,0,",Green,line,D,Shuttle",#00843D,12,Waban
1760,570,1,",D",#00843D,13,Waban
1761,571,0,",Orange,Line",#EB841E,10,Ruggles
1762,571,1,",E",#018835,12,Symphony
1763,571,2,",Needham/Franklin",#8E44AD,11,Ruggles
1764,571,3,",43",#F5C00E,1,Tremont St @ Hammond St
1765,571,4,",Providence/Stoughton",#8E44AD,11,Ruggles
1766,572,0,",B",#00843D,3,Harvard Avenue
1767,573,0,",B",#00843D,8,Harvard Avenue
1768,573,1,",Framingham/Worcester",#8E44AD,12,Boston Landing
1769,573,2,",64,66,501",#F5C00E,2,Cambridge St @ Linden St
1770,574,0,",B",#018835,3,Packards Corner
1771,574,1,",57",#FC5707,3,Kenmore Station
1772,575,0,",E",#00843D,5,Fenwood Road
1773,575,1,",Orange,Line",#EB841E,9,Roxbury Crossing
1774,575,2,",35,39,66",#F5C00E,5,Huntington Ave opp Fenwood Rd
1775,575,3,",22,29",#F5C00E,11,Columbus Ave @ New Cedar St
1776,576,0,",B",#00843D,13,Harvard Avenue
1777,576,1,",64,66",#F5C00E,6,Cambridge St @ Lincoln St
1778,576,2,",70,86",#F5C00E,8,Western Ave @ Riverdale St
1779,577,0,",Green,line,D,Shuttle",#00843D,12,Waban
1780,577,1,",D",#00843D,13,Waban
1781,578,0,",B",#00843D,10,Warren Street
1782,578,1,",51,57,66",#F5C00E,1,Cambridge St @ Sparhawk St
1783,578,2,",501",#F5C00E,3,Cambridge St opp Dustin St
1784,579,0,",Orange,Line",#FC5707,11,Ruggles
1785,579,1,",E",#018835,12,Symphony station
1786,579,2,",Needham/Franklin",#8E44AD,11,Ruggles
1787,579,3,",Providence/Stoughton",#8E44AD,11,Ruggles
1788,580,0,",C",#008345,3,Washington Square
1789,580,1,",B",#008345,14,Washington Street
1790,580,2,",D",#008345,14,Beaconsfield
1791,580,3,",65",#f2bd2a,2,Washington Square
1792,581,0,",68",#f2bd2a,3,Broadway @ Inman St
1793,581,1,",64,83,91",#f2bd2a,1,Prospect St @ Harvard St
1794,581,2,",Red,Line",#DA1721,6,Central
1795,582,0,",Red,Line",#DA1721,8,Andrew
1796,582,1,",Fairmount,Franklin",#8E44AD,11,Newmarket
1797,582,2,",Greenbush,Kingston",#8E44AD,14,JFK / UMass
1798,582,3,",8,41,16",#F5C00E,14,JFK / UMass
1799,582,4,",Middleborough/Lakeville",#8E44AD,14,JFK / UMass
1800,583,0,",E",#00933C,6,Fenwood Road
1801,583,1,",Orange,Line",#EB841E,11,Roxbury Crossing
1802,584,0,",Orange,Line",#EB841E,11,Roxbury Crossing
1803,584,1,",42",#F5C00E,4,Washington St @ Guild St
1804,584,2,",14,41,45",#F5C00E,6,42A John Eliot Sq
1805,585,0,",Red,Line",#EC211F,2,JFK / UMass
1806,585,1,",Greenbush/Kingston",#8E44AD,2,JFK / UMass
1807,585,2,",8,16,41",#F5C00E,2,JFK / UMass
1808,585,3,",17,18",#F5C00E,3,Boston St @ Mayhew St
1809,586,0,",B",#00843D,2,Chiswick Road
1810,586,1,",C",#00843D,10,Cleveland Circle
1811,586,2,",D",#00843D,12,Reservoir
1812,586,3,",Green,Line",#F5C00E,12,Reservoir
1813,586,4,",51,86",#F5C00E,3,Chestnut Hill Ave @ Embassy Rd
1814,587,0,",Red,Line",#DA1721,6,JFK / UMass
1815,587,1,",Greenbush,Line,Kingston,Line",#8E44AD,6,JFK / UMass
1816,587,2,",Fairmount,Line,Franklin,Line",#8E44AD,15,Uphams Corner
1817,587,3,",8,16,41",#F5C00E,6,JFK / UMass
1818,588,0,",Red,Line",#DA1721,9,Andrew
1819,588,1,",Fairmount/Franklin",#8E44AD,12,Newmarket
1820,588,2,",Greenbush/Kingston",#8E44AD,13,JFK / UMass
1821,588,3,",Middleborough/Lakeville",#8E44AD,13,JFK / UMass
1822,588,4,",8,41",#F5C00E,13,JFK / UMass
1823,589,0,",Red,Line",#DA1721,8,Andrew
1824,589,1,",Fairmount,Franklin",#8E44AD,11,Newmarket
1825,589,2,",Greenbush,Kingston",#8E44AD,14,JFK / UMass
1826,589,3,",8,41,16",#F5C00E,14,JFK / UMass
1827,589,4,",Middleborough/Lakeville",#8E44AD,14,JFK / UMass
1828,590,0,",E",#00843D,5,Fenwood Road
1829,590,1,",Orange,Line",#EB841E,9,Roxbury Crossing
1830,590,2,",35,39,66",#F5C00E,5,Huntington Ave opp Fenwood Rd
1831,590,3,",22,29",#F5C00E,11,Columbus Ave @ New Cedar St
1832,591,0,",Red,Line",#DA1721,10,JFK / UMass
1833,591,1,",Kingston/Greenbush",#8E44AD,10,JFK / UMass
1834,591,2,",Middleborough/Lakeville",#8E44AD,10,JFK / UMass
1835,591,3,",8,16,41",#EB841E,10,JFK / UMass
1836,592,0,",Red,Line",#DA1721,1,JFK / UMass
1837,592,1,",Greenbush/Kingston",#8E44AD,1,JFK / UMass
1838,592,2,",Middleborough/Lakeville",#8E44AD,1,JFK / UMass
1839,592,3,",8,16,41",#EB841E,1,JFK / UMass
1840,593,0,",Red,Line",#DA1721,3,JFK / UMass
1841,593,1,",Greenbush/Kingston",#B933AD,3,JFK / UMass
1842,593,2,",Lakeville,Line",#B933AD,3,JFK / UMass
1843,594,0,",57,501",#F5C00E,5,Tremont St @ Washington St
1844,594,1,",64",#F5C00E,5,Faneuil St @ Bigelow St
1845,595,0,",Orange,Line",#EB841E,7,Roxbury Crossing
1846,595,1,",E",#00843D,10,Brigham Circle
1847,595,2,",19,66",#F5C00E,7,Tremont St @ Tobin Community Center
1848,595,3,",22,29",#F5C00E,7,Columbus Ave @ New Cedar St
1849,596,0,",Red,Line",#EC211F,6,JFK/UMass
1850,596,1,",Greenbush,Line,Kingston,Line",#8E44AD,6,JFK/UMass
1851,596,2,",Fairmount,Line,Franklin/Foxboro,Line",#8E44AD,15,Newmarket
1852,596,3,",8,16,41",#F5C00E,6,JFK/UMass
1853,597,0,",Red,line",#EC211F,3,JFK / UMass
1854,597,1,",Greenbush,Kingston",#B933AD,3,JFK / UMass
1855,597,2,",Middleborough/Lakeville",#B933AD,3,JFK / UMass
1856,597,3,",8,16,41",#F5C00E,3,JFK / UMass
1857,598,0,",B",#018835,5,Chiswick Road
1858,598,1,",51,86",#F5C00E,4,Chestnut Hill Ave @ Wallingford Rd
1859,599,0,",Red,line",#EC211F,4,JFK / UMass
1860,599,1,",Greenbush/Kingston",#B933AD,4,JFK / UMass
1861,599,2,",Middleborough/Lakeville",#B933AD,4,JFK / UMass
1862,599,3,",8,16,41",#F5C00E,4,JFK / UMass
1863,600,0,",Red,Line",#DA1721,6,JFK / UMass
1864,600,1,",Greenbush,Line,Kingston,Line",#8E44AD,6,JFK / UMass
1865,600,2,",Fairmount,Line,Franklin,Line",#8E44AD,15,Uphams Corner
1866,600,3,",8,16,41",#F5C00E,6,JFK / UMass
1867,601,0,",Red",#DA1721,8,JFK / UMass
1868,601,1,",Greenbush,Kingston",#8E44AD,8,JFK / UMass
1869,601,2,",Middleborough/Lakeville",#8E44AD,8,JFK / UMass
1870,602,0,",4",#F5C00E,1,Commercial St & Hanover St
1871,602,1,",Orange,Line",#EB841E,10,Haymarket
1872,602,2,",B,C,D,E",#00843D,10,Haymarket
1873,602,3,",Downeaster",#0099CC,15,North Station
1874,602,4,",Fitchburg,Line,Haverhill,Line",#8E44AD,15,North Station
1875,603,0,",64",#EB841E,6,Faneuil St @ Oak Square
1876,603,1,",57",#EB841E,6,Tremont St @ Washington St
1877,603,2,",501",#EB841E,8,Tremont St opp Tremont Pl
1878,604,0,",Red,Line",#e02826,5,JFK / UMass
1879,604,1,",Greenbush/Kingston",#80276c,5,JFK / UMass
1880,604,2,",Middleborough/Lakeville",#80276c,5,JFK / UMass
1881,604,3,",8,41,16",#f2bd2a,5,JFK / UMass
1882,605,0,",B",#00843D,16,Boston College
1883,606,0,",Orange,line",#EB841E,8,Ruggles
1884,606,1,",8,19,47",#EB841E,1,Melnea Cass Blvd opp Kerr Way
1885,607,0,",Red,Line",#DA1721,9,Harvard
1886,607,1,",1",#F5C00E,1,Mt Auburn St @ Putnam Ave
1887,608,0,",Red,Line",#DA1721,9,Andrew
1888,608,1,",Fairmount/Franklin",#8E44AD,12,Newmarket
1889,608,2,",Greenbush/Kingston",#8E44AD,13,JFK / UMass
1890,608,3,",Middleborough/Lakeville",#8E44AD,13,JFK / UMass
1891,608,4,",8,41",#F5C00E,13,JFK / UMass
1892,609,0,",Red,Line",#DA1721,9,JFK/UMass
1893,609,1,",Greenbush,Kingston",#8E44AD,9,JFK/UMass
1894,609,2,",Middleborough/Lakeville",#8E44AD,9,JFK/UMass
1895,609,3,",Fairmount,Franklin",#B933AD,14,Newmarket
1896,609,4,",8,16,41",#EB841E,9,JFK/UMass
1897,610,0,",E",#00843D,5,Fenwood Road
1898,610,1,",Orange,Line",#EB841E,10,Roxbury Crossing
1899,610,2,",35,39,66",#F5C00E,4,Huntington Ave opp Fenwood Rd
1900,611,0,",Framingham/Worcester,Line",#8E44AD,10,Boston Landing
1901,611,1,",70,86",#F5C00E,5,Western Ave @ Litchfield St
1902,611,2,",64",#F5C00E,10,Market St @ Guest St
1903,612,0,",Red,line",#EC211F,3,JFK / UMass
1904,612,1,",Greenbush,Kingston",#B933AD,3,JFK / UMass
1905,612,2,",Middleborough/Lakeville",#B933AD,3,JFK / UMass
1906,612,3,",8,16,41",#F5C00E,3,JFK / UMass
1907,613,0,",Red,line",#EC211F,3,JFK / UMass
1908,613,1,",Greenbush,Kingston",#B933AD,3,JFK / UMass
1909,613,2,",Middleborough/Lakeville",#B933AD,3,JFK / UMass
1910,613,3,",8,16,41",#F5C00E,3,JFK / UMass
1911,614,0,",Fitchburg,Line",#7F2A6B,10,Porter
1912,614,1,",Red,Line",#DA1721,10,Porter
1913,614,2,",83,87",#F5C00E,10,Somerville Ave @ Lowell St
1914,615,0,",B",#00843D,5,Sutherland Road
1915,615,1,",C",#00843D,5,Dean Road
1916,616,0,",Red,Line",#DA1721,6,JFK / UMass
1917,616,1,",Middleborough/Lakeville,Line",#8E44AD,6,JFK / UMass
1918,616,2,",Greenbush,Line",#8E44AD,6,JFK / UMass
1919,616,3,",Kingston,Line",#8E44AD,6,JFK / UMass
1920,616,4,",18",#F5C00E,2,Dorchester Ave @ Edison Green
1921,617,0,",D",#00843D,7,Fenway Station
1922,617,1,",55",#F5C00E,2,Kilmarnock St @ Queensberry St
1923,617,2,",8,19,60,65",#F5C00E,3,Brookline Ave @ Boylston St
1924,618,0,",E",#00843d,5,Longwood Medical Area
1925,618,1,",Orange,Line",#ed8b00,9,Roxbury Crossing
1926,618,2,",Franklin/Needham/Providence",#80276c,15,Ruggles
1927,618,3,",39",#f2bd2a,3,Huntington Ave @ Wigglesworth St
1928,619,0,",Red,Line",#DA1721,10,JFK / UMass
1929,619,1,",Kingston/Greenbush",#8E44AD,10,JFK / UMass
1930,619,2,",Middleborough/Lakeville",#8E44AD,10,JFK / UMass
1931,619,3,",8,16,41",#EB841E,10,JFK / UMass
1932,620,0,",Red,Line",#DA1721,10,JFK / UMass
1933,620,1,",Kingston/Greenbush",#8E44AD,10,JFK / UMass
1934,620,2,",Middleborough/Lakeville",#8E44AD,10,JFK / UMass
1935,620,3,",8,16,41",#EB841E,10,JFK / UMass
1936,621,0,",Red,Line",#DA1721,9,Harvard
1937,621,1,",1",#F5C00E,1,Mt Auburn St @ Putnam Ave
1938,622,0,",Framingham/Worcester",#8E44AD,15,Boston Landing
1939,622,1,",B",#00843D,15,Harvard Avenue
1940,622,2,",66",#F5C00E,2,N Harvard St @ Hooker St
1941,622,3,",64,501",#F5C00E,4,Cambridge St @ N Harvard St
1942,623,0,",B",#00843D,8,Harvard Avenue
1943,623,1,",Framingham/Worcester,Line",#8E44AD,12,Boston Landing
1944,623,2,",64,66,501",#F5C00E,2,Cambridge St @ Linden St
1945,624,0,",18",#F5C00E,3,Dorchester Ave Romsey St
1946,625,0,",Orange,line",#EB841E,8,Haymarket
1947,625,1,",Blue,line",#0E4189,11,Aquarium
1948,626,0,",57,501",#F5C00E,5,Tremont St opp Cufflin St
1949,626,1,",64",#F5C00E,7,Faneuil St @ Bigelow St
1950,627,0,",Red,Line",#DA1721,1,JFK / UMass
1951,627,1,",Greenbush/Kingston",#8E44AD,1,JFK / UMass
1952,627,2,",Middleborough/Lakeville",#8E44AD,1,JFK / UMass
1953,627,3,",8,16,41",#EB841E,1,JFK / UMass
1954,628,0,",4",#F5C00E,1,Commercial St & Hanover St
1955,628,1,",Orange,Line",#EB841E,10,Haymarket
1956,628,2,",B,C,D,E",#00843D,10,Haymarket
1957,628,3,",Downeaster",#0099CC,15,North Station
1958,628,4,",Fitchburg,Line,Haverhill,Line",#8E44AD,15,North Station
1959,629,0,",B",#00843D,8,Harvard Avenue
1960,629,1,",Framingham",#8E44AD,13,Boston Landing
1961,630,0,",B",#018835,5,Chiswick Road
1962,630,1,",51,86",#F5C00E,4,Chestnut Hill Ave @ Wallingford Rd
1963,631,0,",B",#00843D,16,Boston College
1964,632,0,",Framingham",#8E44AD,16,Boston Landing
1965,632,1,",B",#00843D,16,Harvard Avenue
1966,633,0,",B",#00843D,10,Allston Street
1967,633,1,",Framingham/Worcester",#8E44AD,5,Boston Landing
1968,633,2,",64",#F5C00E,1,N Beacon St opp Saunders St
1969,633,3,",51,57,66",#F5C00E,3,Cambridge St @ Saunders St
1970,634,0,",Framingham",#8E44AD,16,Boston Landing
1971,634,1,",B",#00843D,16,Harvard Avenue
1972,635,0,",B",#00843D,10,Warren Street
1973,635,1,",51,57,66",#F5C00E,1,Cambridge St @ Sparhawk St
1974,636,0,",15,41,45",#F5C00E,3,Dudley St @ Hampden St
1975,636,1,",Franklin,Line",#B933AD,15,Newmarket
1976,637,0,",Framingham/Worcester",#8E44AD,13,Boston Landing
1977,637,1,",B",#00843D,15,Harvard Avenue
1978,637,2,",66",#F5C00E,4,N Harvard St @ Coolidge Rd
1979,637,3,",64",#F5C00E,7,Cambridge St @ Lincoln St
1980,638,0,",Red,LIne",#8E44AD,8,JFK / UMass
1981,638,1,",Greenbush/Kingston",#8E44AD,8,JFK / UMass
1982,638,2,",Middleborough/Lakeville",#EC211F,8,JFK / UMass
1983,638,3,",8,16,41",#EB841E,8,JFK / UMass
1984,638,4,",18",#EB841E,2,Dorchster Ave @ Howes St
1985,639,0,",Orange,line",#EB841E,8,Haymarket
1986,639,1,",Blue,line",#0E4189,11,Aquarium
1987,640,0,",B",#00843D,13,Harvard Avenue
1988,640,1,",64,66",#F5C00E,6,Cambridge St @ Lincoln St
1989,640,2,",70,86",#F5C00E,8,Western Ave @ Riverdale St
1990,641,0,",Fairmount/Franklin",#8E44AD,8,Uphams Corner
1991,641,1,",Red,Line",#DA1721,15,JFK / UMass
1992,641,2,",Greenbush/Kingston",#8E44AD,15,JFK / UMass
1993,641,3,",Middleborough/Lakeville",#8E44AD,15,JFK / UMass
1994,642,0,",B",#018835,1,Harvard Avenue
1995,642,1,",57",#F5C00E,2,Brighton Ave @ Harvard Ave
1996,643,0,",15,17",#F7C751,2,Bowdoin St @ Winter St
1997,643,1,",18",#F7C751,5,Dorchester Ave @ Dewar St
1998,643,2,",Red,line",#CE3C32,11,Savin Hill
1999,644,0,",85",#FC5707,4,Hampshire St @ Webster Ave
2000,644,1,",CT2",#FC5707,4,Hampshire St @ Cardinal Medeiros Ave
2001,644,2,",64,68",#FC5707,6,Broadway @ Hampshire St
2002,645,0,",Framingham/Worcester",#8E44AD,15,Boston Landing
2003,645,1,",B",#00843D,15,Harvard Avenue
2004,645,2,",66",#F5C00E,2,N Harvard St @ Hooker St
2005,645,3,",64,501",#F5C00E,4,Cambridge St @ N Harvard St
2006,646,0,",Framingham/Worcester",#8E44AD,15,Boston Landing
2007,646,1,",B",#00843D,15,Harvard Avenue
2008,646,2,",66",#F5C00E,2,N Harvard St @ Hooker St
2009,646,3,",64,501",#F5C00E,4,Cambridge St @ N Harvard St
2010,647,0,",Framingham/Worcester",#8E44AD,15,Boston Landing
2011,647,1,",B",#00843D,15,Harvard Avenue
2012,647,2,",66",#F5C00E,2,N Harvard St @ Hooker St
2013,647,3,",64,501",#F5C00E,4,Cambridge St @ N Harvard St
2014,648,0,",B",#00843D,8,Harvard Avenue
2015,648,1,",Framingham/Worcester,Line",#B933AD,12,Boston Landing
2016,648,2,",64,66,501",#F5C00E,2,Cambridge Street
2017,648,3,",57",#F5C00E,5,Brighton Ave @ Linden St
2018,649,0,",Red",#DA1721,7,JFK / UMas
2019,649,1,",Greenbush,Line,Kingston,Line",#8E44AD,7,JFK / UMas
2020,649,2,",Middleborough/Lakeville",#8E44AD,7,JFK / UMas
2021,650,0,",Red,Line",#DA1721,10,JFK / UMass
2022,650,1,",Kingston/Greenbush",#8E44AD,10,JFK / UMass
2023,650,2,",Middleborough/Lakeville",#8E44AD,10,JFK / UMass
2024,650,3,",8,16,41",#EB841E,10,JFK / UMass
2025,651,0,",Red,Line",#EC211F,6,JFK / UMass
2026,651,1,",Greenbush/Kingston",#8E44AD,6,JFK / UMass
2027,651,2,",8,16,41",#F5C00E,6,JFK / UMass
2028,651,3,",Fairmount/Franklin",#80276c,15,Uphams Corner
2029,651,4,",17,18",#F5C00E,7,Boston St @ Mayhew St
2030,652,0,",B",#00843D,10,Warren Street
2031,652,1,",51,57,66",#F5C00E,1,Cambridge St @ Sparhawk St
2032,652,2,",501",#F5C00E,3,Cambridge St opp Dustin St
2033,653,0,",Red,Line",#DA1721,6,JFK / UMass
2034,653,1,",Greenbush/Kingston",#8E44AD,6,JFK / UMass
2035,653,2,",Middleborough/Lakeville",#8E44AD,6,JFK / UMass
2036,653,3,",8,16,41",#F5C00E,6,JFK / UMass
2037,654,0,",B",#00843D,10,Warren Street
2038,654,1,",51,57,66",#F5C00E,1,Cambridge St @ Sparhawk St
2039,654,2,",501",#F5C00E,3,Cambridge St opp Dustin St
2040,655,0,",Red,Line",#DA1721,7,JFK / UMass
2041,655,1,",Middleborough/Lakeville",#8E44AD,7,JFK / UMass
2042,655,2,",18",#F5C00E,2,Dorchester Ave @ Mayfield St
2043,655,3,",8,16,41",#F5C00E,7,JFK / UMass
2044,655,4,",Greenbush/Kingston",#8E44AD,7,JFK / UMass
2045,656,0,",B",#00843D,5,Sutherland Road
2046,656,1,",C",#00843D,5,Dean Road
2047,657,0,",B",#00843D,5,Sutherland Road
2048,657,1,",C",#00843D,5,Dean Road
2049,658,0,",Red,line",#EC211F,3,JFK / UMass
2050,658,1,",Greenbush,Kingston",#B933AD,3,JFK / UMass
2051,658,2,",Middleborough/Lakeville",#B933AD,3,JFK / UMass
2052,658,3,",8,16,41",#F5C00E,3,JFK / UMass
2053,659,0,",Framingham/Worcester",#8E44AD,10,Boston Landing
2054,659,1,",70,86",#F5C00E,5,Western Ave @ Litchfield St
2055,659,2,",10",#F5C00E,10,Market St @ Guest St
2056,660,0,",15,39,57",#F5C00E,4,Cambridge St/Bowdoin St
2057,660,1,",Charles/MGH",#DA1721,4,Bowdoin St
2058,660,2,",Peter,Pan",#018835,6,State House
2059,661,0,",57,501",#F5C00E,5,Tremont St opp Cufflin St
2060,661,1,",64",#F5C00E,7,Faneuil St @ Bigelow St
2061,662,0,",51",#8E5B2D,4,Chestnut Hill Ave & Strathmore Rd
2062,662,1,",86",#8E5B2D,4,Chestnut Hill Ave & Strathmore Rd
2063,662,2,",B",#018835,2,Commonwealth Ave & Chiswick Rd
2064,663,0,",Orange,line",#EB841E,8,Ruggles
2065,663,1,",8,19,47",#EB841E,1,Melnea Cass Blvd opp Kerr Way
2066,664,0,",B",#00843D,8,Harvard Avenue
2067,664,1,",Framingham/Worcester,Line",#8E44AD,12,Boston Landing
2068,664,2,",64,66,501",#F5C00E,2,Cambridge St @ Linden St
2069,665,0,",Orange,line",#EB841E,8,Haymarket
2070,665,1,",Blue,line",#0E4189,11,Aquarium
2071,666,0,",68",#f2bd2a,3,Broadway @ Inman St
2072,666,1,",64,83,91",#f2bd2a,1,Prospect St @ Harvard St
2073,666,2,",Red,Line",#DA1721,6,Central
2074,667,0,",B",#018835,3,Packards Corner
2075,667,1,",57",#FC5707,3,Kenmore Station
2076,668,0,",B",#018835,3,Packards Corner
2077,668,1,",57",#FC5707,3,Kenmore Station
2078,669,0,",Red,Line",#da291c,4,Central
2079,669,1,",47",#f2bd2a,2,Pearl St @ Franklin St
2080,669,2,",64,70,83,91",#f2bd2a,4,Western Ave @ Green St
2081,670,0,",B",#018835,5,Chiswick Road
2082,670,1,",51,86",#F5C00E,4,Chestnut Hill Ave @ Wallingford Rd
2083,671,0,",64",#F5C00E,4,Brooks St @ Faneuil St
2084,671,1,",57,501",#F5C00E,9,Washington St @ Oak Square Ave
2085,671,2,",86",#F5C00E,14,Market St @ Keenan Rd
2086,672,0,",64",#EB841E,6,Faneuil St @ Oak Square
2087,672,1,",57",#EB841E,6,Tremont St @ Washington St
2088,672,2,",501",#EB841E,8,Tremont St opp Tremont Pl
2089,673,0,",B",#018835,5,Washington St
2090,673,1,",C",#018835,7,Dean Road
2091,673,2,",D",#018835,12,Beaconsfield
2092,674,0,",Orange,Line",#FC5707,11,Ruggles
2093,674,1,",E",#018835,12,Symphony station
2094,674,2,",Needham/Franklin",#8E44AD,11,Ruggles
2095,674,3,",Providence/Stoughton",#8E44AD,11,Ruggles
2096,674,4,",8,9,15,19,22,23,28",#F5C00E,11,Ruggles
2097,674,5,",43",#F5C00E,1,Tremont St @ Hammond St
2098,675,0,",Red",#DA1721,8,Andrew
2099,675,1,",Fairmount,Franklin",#8E44AD,13,Newmarket
2100,675,2,",Greenbush,Kingston",#8E44AD,14,JFK / UMass
2101,675,3,",Middleborough/Lakeville",#8E44AD,14,JFK / UMass
2102,676,0,",64",#EB841E,6,Faneuil St @ Oak Square
2103,676,1,",57",#EB841E,6,Tremont St @ Washington St
2104,676,2,",501",#EB841E,8,Tremont St opp Tremont Pl
2105,677,0,",Red,Line",#EC211F,9,Andrew
2106,677,1,",9,10,16",#F5C00E,9,Andrew
2107,677,2,",16,17",#F5C00E,2,Boston St @ W Howell St
2108,678,0,",Red,Line",#da291c,4,Central
2109,678,1,",47",#f2bd2a,2,Pearl St @ Franklin St
2110,678,2,",64,70,83,91",#f2bd2a,4,Western Ave @ Green St
2111,679,0,",Red,Line",#DA1721,1,JFK / UMass
2112,679,1,",Greenbush/Kingston",#8E44AD,1,JFK / UMass
2113,679,2,",Middleborough/Lakeville",#8E44AD,1,JFK / UMass
2114,679,3,",8,16,41",#EB841E,1,JFK / UMass
2115,680,0,",Framingham",#8E44AD,16,Boston Landing
2116,680,1,",B",#00843D,16,Harvard Avenue
2117,681,0,",B",#00843D,10,Warren Street
2118,681,1,",Framingham",#B933AD,13,Boston Landing
2119,681,2,",Worcester",#B933AD,13,Boston Landing
2120,681,3,",51,57,66",#F5C00E,1,Cambridge St @ Sparhawk St
2121,682,0,",Red,Line",#DA1721,9,JFK/UMass
2122,682,1,",Greenbush,Kingston",#8E44AD,9,JFK/UMass
2123,682,2,",Middleborough/Lakeville",#8E44AD,9,JFK/UMass
2124,682,3,",Fairmount,Franklin",#B933AD,14,Newmarket
2125,682,4,",8,16,41",#EB841E,9,JFK/UMass
2126,683,0,",B",#00843D,3,Harvard Avenue
2127,684,0,",Red,Line",#DA1721,9,Andrew
2128,684,1,",Fairmount,Line",#8E44AD,12,Newmarket
2129,684,2,",Franklin/Foxboro,Line",#8E44AD,12,Newmarket
2130,684,3,",Kingston,Line",#8E44AD,13,JFK / UMass
2131,684,4,",8,16,41",#F5C00E,13,JFK / UMass
2132,685,0,",B",#00843D,3,Harvard Avenue
2133,686,0,",B",#00843D,7,Allston Street
2134,686,1,",Framingham/Worcester,Line",#80276c,10,Boston Landing
2135,686,2,",51,57,66,501",f2bd2a,3,Cambridge St @ Barrows St
2136,687,0,",Framingham",#8E44AD,11,Boston Landing
2137,687,1,",Worcester",#8E44AD,11,Boston Landing
2138,687,2,",64,66,501",#F5C00E,6,Cambridge Street
2139,687,3,",70,86",#F5C00E,11,Western Ave @ Everett St
2140,688,0,",57,501",#EB841E,3,Washington St @ Brock St
2141,688,1,",51,65,86",#EB841E,12,Chestnut Hill Ave @ Veronica Smith Ctr
2142,689,0,",Orange,line",#EB841E,5,Tufts Medical Center
2143,689,1,",Red,line",#8E44AD,12,South Station
2144,689,2,",Franklin/Framingham/Worcester",#8E44AD,12,South Station
2145,689,3,",Needham/Greenbush/Kingston",#8E44AD,12,South Station
2146,690,0,",Red,Line",#DA1721,9,JFK/UMass
2147,690,1,",Greenbush,Kingston",#8E44AD,9,JFK/UMass
2148,690,2,",Middleborough/Lakeville",#8E44AD,9,JFK/UMass
2149,690,3,",Fairmount,Franklin",#B933AD,14,Newmarket
2150,690,4,",8,16,41",#EB841E,9,JFK/UMass
2151,691,0,",B",#00843D,10,Warren Street
2152,691,1,",51,57,66",#F5C00E,1,Cambridge St @ Sparhawk St
2153,691,2,",501",#F5C00E,3,Cambridge St opp Dustin St
2154,692,0,",57,501",#F5C00E,2,Washington St @ Oak Square Ave
2155,692,1,",64",#F5C00E,6,Faneuil St @ Brooks St
2156,693,0,",Red,Line",#DA1721,9,JFK/UMass
2157,693,1,",Greenbush,Kingston",#8E44AD,9,JFK/UMass
2158,693,2,",Middleborough/Lakeville",#8E44AD,9,JFK/UMass
2159,693,3,",Fairmount,Franklin",#B933AD,14,Newmarket
2160,693,4,",8,16,41",#EB841E,9,JFK/UMass
2161,694,0,",B",#00843D,3,Packards Corner
2162,695,0,",E",#00843D,5,Fenwood Road
2163,695,1,",Orange,Line",#EB841E,9,Roxbury Crossing
2164,695,2,",35,39,66",#F5C00E,5,Huntington Ave opp Fenwood Rd
2165,695,3,",22,29",#F5C00E,11,Columbus Ave @ New Cedar St
2166,696,0,",Red,Line",#DA1721,6,JFK / UMass
2167,696,1,",Kingston/Greenbush",#8E44AD,6,JFK / UMass
2168,696,2,",Middleborough/Lakeville",#8E44AD,6,JFK / UMass
2169,696,3,",8,41",#F5C00E,2,Columbia Rd @ Buttonwood St
2170,697,0,",B",#00843D,7,Allston Street
2171,697,1,",Framingham/Worcester,Line",#80276c,10,Boston Landing
2172,697,2,",51,57,66,501",f2bd2a,3,Cambridge St @ Barrows St
