,id,Amenities
163,163,"Street parking, Smoke-free, Guarantors allowed, Laundry in home (free), Dishwasher, HVAC, Hardwood floors, Oven, Refrigerator"
164,164,"32-inch Flat-Screen TV, Smart lock, Dine in kitchen, Patio, HVAC, Smoke-free, Laundry in home (free), Guarantors allowed, Common area, Window AC (Common space), Paid parking, Dishwasher, WiFi (Paid), Outdoor space, Hardwood floors, Oven, Refrigerator"
165,165,"Street parking, Radiator heating, Smoke-free, WiFi (Paid), Guarantors allowed, Laundry in home (free), Dishwasher, Hardwood floors, Microwave, Oven, Refrigerator"
166,166,"WiFi (Paid), Paid parking, Radiator heating, Dishwasher, Window AC (Common space), Guarantors allowed, Smoke-free, Wall-Mounted TV, Hardwood floors, Oven, Refrigerator"
167,167,"32-inch Flat-Screen TV, Dine in kitchen, Electric heating, Smoke-free, Guarantors allowed, Laundry in home (free), Living area, Hardwood floors, Microwave, Oven, Refrigerator"
168,168,"Laundry in home (free), WiFi (Paid), Guarantors allowed, HVAC, Central AC (Common space), 32-inch Flat-Screen TV, Paid parking, Dishwasher, Smoke-free, Hardwood floors, Oven, Refrigerator"
169,169,"Street parking, Dine in kitchen, Smoke-free, Guarantors allowed, Laundry in home (free), WiFi (Paid), HVAC, Dishwasher, Hardwood floors, Microwave, Oven, Refrigerator"
170,170,"Street parking, Smoke-free, WiFi (Paid), Guarantors allowed, Electric heating, Laundry in home (free), Dishwasher, Balcony, Hardwood floors, Microwave, Oven, Refrigerator"
171,171,"Paid parking, WiFi (Paid), Guarantors allowed, Radiator heating, Laundry in building (paid), 32-inch Flat-Screen TV, Dishwasher, Decorative fireplace, Smoke-free, Hardwood floors, Microwave, Oven, Refrigerator"
172,172,"Laundry in building (paid), HVAC, Smoke-free, WiFi (Paid), Guarantors allowed, Hardwood floors, Microwave, Oven, Refrigerator"
173,173,"Smoke-free, Dine in kitchen, Electric heating, WiFi (Paid), Laundry in building (paid), Guarantors allowed, Dishwasher, Hardwood floors, Microwave, Oven, Refrigerator"
174,174,"32-inch Flat-Screen TV, Electric heating, Dishwasher, Smoke-free, WiFi (Paid), Guarantors allowed, Street parking, Living area, Mini Split (Common space), Hardwood floors, Microwave, Oven, Refrigerator"
175,175,"Laundry in home (free), Dine in kitchen, Gas heating, Dishwasher, Smoke-free, WiFi (Paid), Guarantors allowed, Paid parking, 32-inch Flat-Screen TV, Living area, Hardwood floors, Microwave, Oven, Refrigerator"
176,176,"32-inch Flat-Screen TV, Electric heating, Dishwasher, Smoke-free, WiFi (Paid), Guarantors allowed, Street parking, Living area, Mini Split (Common space), Hardwood floors, Microwave, Oven, Refrigerator"
177,177,"Street parking, 32-inch Flat-Screen TV, Laundry in building (paid), Dine in kitchen, Dishwasher, WiFi (Paid), Smoke-free, Guarantors allowed, Electric heating, Mini Split (Common space), Microwave"
178,178,"Laundry in home (free), Smoke-free, WiFi (Paid), Paid parking, Window AC (Common space), HVAC, Hardwood floors, Microwave, Oven, Refrigerator"
179,179,"Paid parking, Smoke-free, WiFi (Paid), Guarantors allowed, Laundry in home (free), HVAC, Hardwood floors, Microwave, Oven, Refrigerator"
180,180,"Street parking, WiFi (Paid), Guarantors allowed, Radiator heating, Laundry in building (paid), 32-inch Flat-Screen TV, Dishwasher, Smoke-free, Hardwood floors, Oven, Refrigerator"
181,181,"Smoke-free, Dine in kitchen, Electric heating, WiFi (Paid), Laundry in building (paid), Guarantors allowed, Dishwasher, Hardwood floors, Microwave, Oven, Refrigerator"
182,182,"Laundry in building (paid), Dishwasher, Electric heating, Guarantors allowed, WiFi (Paid), Smoke-free, Hardwood floors, Microwave, Oven, Refrigerator"
183,183,"Central AC (Common space), Smoke-free, WiFi (Paid), Guarantors allowed, Paid parking, 32-inch Flat-Screen TV, Dishwasher, HVAC, Laundry in building (free), Hardwood floors, Oven, Refrigerator"
184,184,"Street parking, HVAC, Smoke-free, WiFi (Paid), Guarantors allowed, Laundry in home (free), Hardwood floors, Microwave, Oven, Refrigerator"
185,185,"Street parking, Dishwasher, Smoke-free, WiFi (Paid), Guarantors allowed, Laundry in building (paid), Radiator heating, Wall-Mounted TV, Hardwood floors, Microwave, Oven, Refrigerator"
186,186,"Paid parking, Smoke-free, WiFi (Paid), Guarantors allowed, HVAC, Laundry in building (free), Hardwood floors, Microwave, Oven, Refrigerator"
187,187,"Decorative fireplace, Dining area, 32-inch Flat-Screen TV, Smoke-free, Guarantors allowed, Radiator heating, Street parking, Laundry in building (free), Living area, Hardwood floors, Microwave, Oven, Refrigerator"
188,188,"Street parking, HVAC, Smoke-free, WiFi (Paid), Guarantors allowed, Dishwasher, Laundry in building (paid), Hardwood floors, Microwave, Oven, Refrigerator"
189,189,"Laundry in building (paid), Electric heating, Paid parking, Smoke-free, WiFi (Paid), Guarantors allowed, Dishwasher, Hardwood floors, Microwave, Oven, Refrigerator"
190,190,"Laundry in building (paid), Dine in kitchen, Electric heating, Paid parking, WiFi (Paid), Smoke-free, Hardwood floors, Microwave, Oven, Refrigerator"
191,191,"Street parking, Dishwasher, Smoke-free, WiFi (Paid), Guarantors allowed, Laundry in building (paid), Radiator heating, Wall-Mounted TV, Hardwood floors, Microwave, Oven, Refrigerator"
192,192,"Paid parking, WiFi (Paid), Guarantors allowed, Radiator heating, Laundry in building (paid), 32-inch Flat-Screen TV, Dishwasher, Decorative fireplace, Smoke-free, Hardwood floors, Microwave, Oven, Refrigerator"
193,193,"Electric heating, Dishwasher, Smoke-free, WiFi (Paid), Guarantors allowed, Laundry in home (free), Shared Home Office, Hardwood floors, Microwave, Oven, Refrigerator"
194,194,"Window AC (Common space), WiFi (Paid), Guarantors allowed, Paid parking, Laundry in home (free), HVAC, Smoke-free, Hardwood floors, Microwave, Oven, Refrigerator"
195,195,"Street parking, WiFi (Paid), Guarantors allowed, Laundry in building (paid), HVAC, Smoke-free, Hardwood floors, Microwave, Oven, Refrigerator"
196,196,"Central AC (Common space), Smoke-free, WiFi (Paid), Guarantors allowed, Paid parking, Decorative fireplace, 32-inch Flat-Screen TV, Dishwasher, HVAC, Laundry in building (free), Hardwood floors, Oven, Refrigerator"
197,197,"Dishwasher, Dine in kitchen, Smoke-free, Guarantors allowed, Street parking, Electric heating, Laundry in building (paid), 32-inch Flat-Screen TV, WiFi (Paid), Living area, Mini Split (Common space), Hardwood floors, Microwave, Oven, Refrigerator"
198,198,"WiFi (Paid), Dining area, Smoke-free, Guarantors allowed, Electric heating, Dishwasher, 32-inch Flat-Screen TV, Street parking, Laundry in building (paid), Living area, Hardwood floors, Microwave, Oven, Refrigerator"
199,199,"Radiator heating, Dishwasher, Smoke-free, Guarantors allowed, Paid parking, Laundry in building (free), Living area, Hardwood floors, Microwave, Oven, Refrigerator"
200,200,"WiFi (Paid), Dining area, Smoke-free, Guarantors allowed, Electric heating, Dishwasher, 32-inch Flat-Screen TV, Street parking, Laundry in building (paid), Living area, Hardwood floors, Microwave, Oven, Refrigerator"
201,201,"Dishwasher, Dine in kitchen, Smoke-free, Guarantors allowed, Street parking, Electric heating, Laundry in building (paid), 32-inch Flat-Screen TV, WiFi (Paid), Living area, Mini Split (Common space), Hardwood floors, Microwave, Oven, Refrigerator"
202,202,"Street parking, 32-inch Flat-Screen TV, Laundry in building (paid), Dine in kitchen, Dishwasher, WiFi (Paid), Smoke-free, Guarantors allowed, Electric heating, Mini Split (Common space), Microwave"
203,203,"Laundry in home (free), Dine in kitchen, Radiator heating, Paid parking, Smoke-free, WiFi (Paid), Guarantors allowed, Outdoor space, Hardwood floors, Microwave, Oven, Refrigerator"
204,204,"Radiator heating, Dishwasher, Smoke-free, Guarantors allowed, Paid parking, Laundry in building (free), Living area, Hardwood floors, Microwave, Oven, Refrigerator"
205,205,"Paid parking, Smoke-free, WiFi (Paid), Guarantors allowed, Laundry in home (free), HVAC, Hardwood floors, Microwave, Oven, Refrigerator"
206,206,"Street parking, Smoke-free, WiFi (Paid), Guarantors allowed, Electric heating, 32-inch Flat-Screen TV, Dishwasher, Hardwood floors, Oven, Refrigerator"
207,207,"Window AC (Common space), Guarantors allowed, Laundry in building (paid), Street parking, Electric heating, 32-inch Flat-Screen TV, Dishwasher, Smoke-free, WiFi (Paid), Hardwood floors, Oven, Refrigerator"
208,208,"Laundry in building (paid), HVAC, Smoke-free, WiFi (Paid), Guarantors allowed, Hardwood floors, Microwave, Oven, Refrigerator"
209,209,"Laundry in building (paid), HVAC, Smoke-free, WiFi (Paid), Guarantors allowed, Hardwood floors, Microwave, Oven, Refrigerator"
210,210,"Guarantors allowed, Radiator heating, 32-inch Flat-Screen TV, Dishwasher, WiFi (Paid), Paid parking, Laundry in building (paid), Smoke-free, Hardwood floors, Microwave, Oven, Refrigerator"
211,211,"Radiator heating, 32-inch Flat-Screen TV, WiFi (Paid), Guarantors allowed, Laundry in building (paid), Street parking, Smoke-free, Hardwood floors, Microwave, Oven, Refrigerator"
212,212,"Central AC (Common space), WiFi (Paid), Guarantors allowed, Street parking, Laundry in home (free), HVAC, 32-inch Flat-Screen TV, Dishwasher, Smoke-free, Hardwood floors, Oven, Refrigerator"
213,213,"Laundry in home (free), Dine in kitchen, Smoke-free, WiFi (Paid), Guarantors allowed, Gas heating, Dishwasher, Hardwood floors, Microwave, Oven, Refrigerator"
214,214,"Central AC (Common space), Smoke-free, WiFi (Paid), Guarantors allowed, Paid parking, 32-inch Flat-Screen TV, Dishwasher, HVAC, Laundry in building (free), Hardwood floors, Oven, Refrigerator"
215,215,"Window AC (Common space), Radiator heating, Laundry in building (paid), Paid parking, 32-inch Flat-Screen TV, Dishwasher, Smoke-free, WiFi (Paid), Guarantors allowed, Hardwood floors, Oven, Refrigerator"
216,216,"Smoke-free, Street parking, Laundry in building (paid), Guarantors allowed, Electric heating, Dining area, 32-inch Flat-Screen TV, WiFi (Paid), Dishwasher, Living area, Hardwood floors, Microwave, Oven, Refrigerator"
217,217,"Street parking, Radiator heating, Smoke-free, WiFi (Paid), Guarantors allowed, Laundry in home (free), Dishwasher, Hardwood floors, Microwave, Oven, Refrigerator"
218,218,"Smoke-free, Street parking, Dishwasher, Guarantors allowed, WiFi (Paid), Laundry in building (free), Hardwood floors, Microwave, Oven, Refrigerator"
219,219,"Street parking, 32-inch Flat-Screen TV, Laundry in building (paid), Dine in kitchen, Dishwasher, WiFi (Paid), Smoke-free, Guarantors allowed, Electric heating, Mini Split (Common space), Microwave"
220,220,"Central AC (Common space), Laundry in home (free), Paid parking, HVAC, 32-inch Flat-Screen TV, Dishwasher, Smoke-free, WiFi (Paid), Guarantors allowed, Hardwood floors, Oven, Refrigerator"
221,221,"Street parking, Smoke-free, WiFi (Paid), Guarantors allowed, Laundry in building (paid), Electric heating, Dishwasher, Wall-Mounted TV, Hardwood floors, Oven, Refrigerator"
222,222,"Laundry in home (free), Dine in kitchen, Radiator heating, Paid parking, Smoke-free, WiFi (Paid), Guarantors allowed, Outdoor space, Hardwood floors, Microwave, Oven, Refrigerator"
223,223,"32-inch Flat-Screen TV, Electric heating, Dishwasher, Smoke-free, WiFi (Paid), Guarantors allowed, Street parking, Living area, Mini Split (Common space), Hardwood floors, Microwave, Oven, Refrigerator"
224,224,"Laundry in building (paid), HVAC, Smoke-free, WiFi (Paid), Guarantors allowed, Hardwood floors, Microwave, Oven, Refrigerator"
225,225,"Street parking, WiFi (Paid), Guarantors allowed, Laundry in building (paid), HVAC, Smoke-free, Hardwood floors, Microwave, Oven, Refrigerator"
226,226,"WiFi (Paid), Radiator heating, Laundry in home (free), Guarantors allowed, Smoke-free, Hardwood floors, Microwave, Oven, Refrigerator"
227,227,"Smoke-free, Street parking, Electric heating, Guarantors allowed, WiFi (Paid), 32-inch Flat-Screen TV, Laundry in building (paid), Hardwood floors, Microwave, Oven, Refrigerator"
228,228,"Street parking, WiFi (Paid), Guarantors allowed, Radiator heating, Laundry in building (paid), 32-inch Flat-Screen TV, Dishwasher, Smoke-free, Hardwood floors, Oven, Refrigerator"
229,229,"Central AC (Common space), Laundry in home (free), Paid parking, HVAC, 32-inch Flat-Screen TV, Dishwasher, Smoke-free, WiFi (Paid), Guarantors allowed, Hardwood floors, Oven, Refrigerator"
230,230,"Street parking, WiFi (Paid), Guarantors allowed, Laundry in building (paid), Radiator heating, 32-inch Flat-Screen TV, Dishwasher, Smoke-free, Hardwood floors, Oven, Refrigerator"
231,231,"Smoke-free, Radiator heating, Street parking, 32-inch Flat-Screen TV, Guarantors allowed, WiFi (Paid), Courtyard, Hardwood floors, Microwave, Oven, Refrigerator"
232,232,"WiFi (Paid), Dishwasher, Smart lock, Smoke-free, Guarantors allowed, Laundry in building (paid), HVAC, Wall-Mounted TV, Hardwood floors, Oven, Refrigerator"
233,233,"Guarantors allowed, Dishwasher, Laundry in building (paid), Smart lock, Dining area, Smoke-free, WiFi (Paid), Wall-Mounted TV, Hydroponic heating, Hardwood floors, Oven, Refrigerator"
234,234,"Laundry in home (free), Dine in kitchen, Radiator heating, Paid parking, Smoke-free, WiFi (Paid), Guarantors allowed, Outdoor space, Hardwood floors, Microwave, Oven, Refrigerator"
235,235,"Paid parking, Guarantors allowed, Radiator heating, Laundry in home (free), Central AC (Common space), 32-inch Flat-Screen TV, Dishwasher, Smoke-free, WiFi (Paid), Hardwood floors, Oven, Refrigerator"
236,236,"Laundry in home (free), Dine in kitchen, Smoke-free, WiFi (Paid), Guarantors allowed, Gas heating, Dishwasher, Hardwood floors, Microwave, Oven, Refrigerator"
237,237,"Smoke-free, Dishwasher, HVAC, WiFi (Paid), Laundry in building (paid), Guarantors allowed, Hardwood floors, Microwave, Oven, Refrigerator"
238,238,"Smoke-free, Street parking, Dishwasher, Guarantors allowed, WiFi (Paid), Laundry in building (free), Hardwood floors, Microwave, Oven, Refrigerator"
239,239,"Central AC (Common space), Laundry in home (free), Paid parking, HVAC, 32-inch Flat-Screen TV, Dishwasher, Smoke-free, WiFi (Paid), Guarantors allowed, Hardwood floors, Oven, Refrigerator"
240,240,"Central AC (Common space), Laundry in home (free), Paid parking, HVAC, 32-inch Flat-Screen TV, Dishwasher, Smoke-free, WiFi (Paid), Guarantors allowed, Hardwood floors, Oven, Refrigerator"
241,241,"WiFi (Paid), 32-inch Flat-Screen TV, Dishwasher, Smoke-free, Guarantors allowed, Dining area, Laundry in building (paid), Radiator heating, Living area, Mini Split (Common space), Parking Spot (Paid), Hardwood floors, Microwave, Oven, Refrigerator"
242,242,"Street parking, WiFi (Paid), Guarantors allowed, Electric heating, Laundry in home (free), Smoke-free, Hardwood floors, Microwave, Oven, Refrigerator"
243,243,"Dishwasher, Street parking, Guarantors allowed, WiFi (Paid), Common area, Window AC (Common space), Radiator heating, Smoke-free, 32-inch Flat-Screen TV, Dining area, Living area, Hardwood floors, Oven, Refrigerator"
244,244,"Smoke-free, Dishwasher, WiFi (Paid), Electric heating, Street parking, Laundry in home (free), Mini Split (Common space), Hardwood floors, Microwave, Oven, Refrigerator"
245,245,"WiFi (Paid), Dishwasher, Smart lock, Smoke-free, Guarantors allowed, Laundry in building (paid), HVAC, Wall-Mounted TV, Hardwood floors, Oven, Refrigerator"
246,246,"Street parking, Radiator heating, Smoke-free, WiFi (Paid), Guarantors allowed, Laundry in home (free), Dishwasher, Hardwood floors, Microwave, Oven, Refrigerator"
247,247,"Laundry in home (free), Smoke-free, WiFi (Paid), Guarantors allowed, Electric heating, Dishwasher, Hardwood floors, Microwave, Oven, Refrigerator"
248,248,"Central AC (Common space), Guarantors allowed, Central heating, Laundry in home (free), Street parking, 32-inch Flat-Screen TV, Dishwasher, Smoke-free, WiFi (Paid), Back porch, Hardwood floors, Oven, Refrigerator"
249,249,"Laundry in home (free), Electric heating, Dishwasher, Smoke-free, WiFi (Paid), Guarantors allowed, Wall-Mounted TV, Hardwood floors, Microwave, Oven, Refrigerator"
250,250,"Laundry in home (free), Smoke-free, WiFi (Paid), Guarantors allowed, Electric heating, Dishwasher, Hardwood floors, Microwave, Oven, Refrigerator"
251,251,"WiFi (Paid), 32-inch Flat-Screen TV, Dishwasher, Smoke-free, Guarantors allowed, Dining area, Laundry in building (paid), Radiator heating, Living area, Mini Split (Common space), Parking Spot (Paid), Hardwood floors, Microwave, Oven, Refrigerator"
252,252,"Smoke-free, Dishwasher, WiFi (Paid), Electric heating, Street parking, Laundry in home (free), Mini Split (Common space), Hardwood floors, Microwave, Oven, Refrigerator"
253,253,"Laundry in home (free), Smoke-free, WiFi (Paid), Paid parking, Window AC (Common space), HVAC, Hardwood floors, Microwave, Oven, Refrigerator"
254,254,"Paid parking, Guarantors allowed, Gas heating, Laundry in building (paid), 32-inch Flat-Screen TV, Dishwasher, Decorative fireplace, Smoke-free, WiFi (Paid), Hardwood floors, Oven, Refrigerator"
