id,Apt_id,url,address,Beds,Bath,Price,BedArea,Availablefrom,Availabletill,Description
135,1983,https://junehomes.com/residences/boston-ma/dorchester-fields-corner-west/723-dorchester-fields-corner-west/1983,1983,4,1,1225,82,2023-01-14,2023-02-13,"This 82 square footage room on Boston's Dorchester - Fields Corner West is a clean, charming and glossy room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
136,4856,https://junehomes.com/residences/boston-ma/uphams/1674-uphams-corner/4856,uphams,4,1,1225,127,2022-12-05,2023-01-04,"This 127 square footage room on Boston's Upham's Corner. It's a functional, spacious and comfortable room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
136,4856,https://junehomes.com/residences/boston-ma/uphams/1674-uphams-corner/4856,1674-uphams-corner,4,1,1225,127,2022-12-05,2023-01-04,"This 127 square footage room on Boston's Upham's Corner. It's a functional, spacious and comfortable room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
136,4856,https://junehomes.com/residences/boston-ma/uphams/1674-uphams-corner/4856,4856,4,1,1225,127,2022-12-05,2023-01-04,"This 127 square footage room on Boston's Upham's Corner. It's a functional, spacious and comfortable room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
137,4373,https://junehomes.com/residences/boston-ma/brighton/1516-brighton/4373,brighton,3,1,1225,161,2022-12-05,2023-01-04,"This 161 square footage room on Boston's Brighton. It's a functional, spacious and comfortable room in a 3-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
137,4373,https://junehomes.com/residences/boston-ma/brighton/1516-brighton/4373,1516-brighton,3,1,1225,161,2022-12-05,2023-01-04,"This 161 square footage room on Boston's Brighton. It's a functional, spacious and comfortable room in a 3-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
137,4373,https://junehomes.com/residences/boston-ma/brighton/1516-brighton/4373,4373,3,1,1225,161,2022-12-05,2023-01-04,"This 161 square footage room on Boston's Brighton. It's a functional, spacious and comfortable room in a 3-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
138,4853,https://junehomes.com/residences/boston-ma/uphams/1673-uphams-corner/4853,uphams,4,1,1225,127,2022-12-05,2023-01-04,"This 127 square footage room on Boston's Upham's Corner. It's a functional, spacious and comfortable room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
138,4853,https://junehomes.com/residences/boston-ma/uphams/1673-uphams-corner/4853,1673-uphams-corner,4,1,1225,127,2022-12-05,2023-01-04,"This 127 square footage room on Boston's Upham's Corner. It's a functional, spacious and comfortable room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
138,4853,https://junehomes.com/residences/boston-ma/uphams/1673-uphams-corner/4853,4853,4,1,1225,127,2022-12-05,2023-01-04,"This 127 square footage room on Boston's Upham's Corner. It's a functional, spacious and comfortable room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
139,2590,https://junehomes.com/residences/boston-ma/roxbury/926-roxbury/2590,roxbury,4,1,1225,79,2023-01-05,2023-02-04,"This 79 square footage room on Boston's Roxbury is a clean, charming and glossy room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
139,2590,https://junehomes.com/residences/boston-ma/roxbury/926-roxbury/2590,926-roxbury,4,1,1225,79,2023-01-05,2023-02-04,"This 79 square footage room on Boston's Roxbury is a clean, charming and glossy room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
139,2590,https://junehomes.com/residences/boston-ma/roxbury/926-roxbury/2590,2590,4,1,1225,79,2023-01-05,2023-02-04,"This 79 square footage room on Boston's Roxbury is a clean, charming and glossy room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
140,4744,https://junehomes.com/residences/boston-ma/somerville/1644-somerville/4744,somerville,4,2,1400,124,2022-12-05,2023-01-04,"This 124 square footage room on Boston's Somerville is a functional, spacious and comfortable room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
140,4744,https://junehomes.com/residences/boston-ma/somerville/1644-somerville/4744,1644-somerville,4,2,1400,124,2022-12-05,2023-01-04,"This 124 square footage room on Boston's Somerville is a functional, spacious and comfortable room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
140,4744,https://junehomes.com/residences/boston-ma/somerville/1644-somerville/4744,4744,4,2,1400,124,2022-12-05,2023-01-04,"This 124 square footage room on Boston's Somerville is a functional, spacious and comfortable room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
141,2546,https://junehomes.com/residences/boston-ma/jfk/912-jfkumass/2546,jfk,4,1,1225,123,2022-12-05,2023-01-04,"This 123 square footage room on Boston's JFK/UMass is a clean, spacious and glossy room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
141,2546,https://junehomes.com/residences/boston-ma/jfk/912-jfkumass/2546,912-jfkumass,4,1,1225,123,2022-12-05,2023-01-04,"This 123 square footage room on Boston's JFK/UMass is a clean, spacious and glossy room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
141,2546,https://junehomes.com/residences/boston-ma/jfk/912-jfkumass/2546,2546,4,1,1225,123,2022-12-05,2023-01-04,"This 123 square footage room on Boston's JFK/UMass is a clean, spacious and glossy room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
142,4849,https://junehomes.com/residences/boston-ma/uphams/1672-uphams-corner/4849,uphams,4,1,1225,127,2022-12-05,2023-01-04,"This 127 square footage room on Boston's Upham's Corner. It's a functional, spacious and comfortable room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
142,4849,https://junehomes.com/residences/boston-ma/uphams/1672-uphams-corner/4849,1672-uphams-corner,4,1,1225,127,2022-12-05,2023-01-04,"This 127 square footage room on Boston's Upham's Corner. It's a functional, spacious and comfortable room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
142,4849,https://junehomes.com/residences/boston-ma/uphams/1672-uphams-corner/4849,4849,4,1,1225,127,2022-12-05,2023-01-04,"This 127 square footage room on Boston's Upham's Corner. It's a functional, spacious and comfortable room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
143,2484,https://junehomes.com/residences/boston-ma/jfk/885-jfkumass/2484,jfk,4,1,1425,111,2022-12-05,2023-01-04,"This 111 square footage room on Boston's JFK/UMass is a spotless, spacious and cool room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
143,2484,https://junehomes.com/residences/boston-ma/jfk/885-jfkumass/2484,885-jfkumass,4,1,1425,111,2022-12-05,2023-01-04,"This 111 square footage room on Boston's JFK/UMass is a spotless, spacious and cool room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
143,2484,https://junehomes.com/residences/boston-ma/jfk/885-jfkumass/2484,2484,4,1,1425,111,2022-12-05,2023-01-04,"This 111 square footage room on Boston's JFK/UMass is a spotless, spacious and cool room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
144,3747,https://junehomes.com/residences/boston-ma/roxbury/1295-brighton/3747,roxbury,4,1,1225,124,2022-12-05,2023-01-04,"This 124 square footage room on Boston's Roxbury is a good-looking, spacious and neat room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
144,3747,https://junehomes.com/residences/boston-ma/roxbury/1295-brighton/3747,1295-brighton,4,1,1225,124,2022-12-05,2023-01-04,"This 124 square footage room on Boston's Roxbury is a good-looking, spacious and neat room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
144,3747,https://junehomes.com/residences/boston-ma/roxbury/1295-brighton/3747,3747,4,1,1225,124,2022-12-05,2023-01-04,"This 124 square footage room on Boston's Roxbury is a good-looking, spacious and neat room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
145,4848,https://junehomes.com/residences/boston-ma/uphams/1672-uphams-corner/4848,uphams,4,1,1250,134,2022-12-05,2023-01-04,"This 134 square footage room on Boston's Upham's Corner. It's a functional, spacious and comfortable room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
145,4848,https://junehomes.com/residences/boston-ma/uphams/1672-uphams-corner/4848,1672-uphams-corner,4,1,1250,134,2022-12-05,2023-01-04,"This 134 square footage room on Boston's Upham's Corner. It's a functional, spacious and comfortable room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
145,4848,https://junehomes.com/residences/boston-ma/uphams/1672-uphams-corner/4848,4848,4,1,1250,134,2022-12-05,2023-01-04,"This 134 square footage room on Boston's Upham's Corner. It's a functional, spacious and comfortable room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
146,4857,https://junehomes.com/residences/boston-ma/uphams/1674-uphams-corner/4857,uphams,4,1,1250,134,2022-12-05,2023-01-04,"This 134 square footage room on Boston's Upham's Corner. It's a functional, spacious and comfortable room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
146,4857,https://junehomes.com/residences/boston-ma/uphams/1674-uphams-corner/4857,1674-uphams-corner,4,1,1250,134,2022-12-05,2023-01-04,"This 134 square footage room on Boston's Upham's Corner. It's a functional, spacious and comfortable room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
146,4857,https://junehomes.com/residences/boston-ma/uphams/1674-uphams-corner/4857,4857,4,1,1250,134,2022-12-05,2023-01-04,"This 134 square footage room on Boston's Upham's Corner. It's a functional, spacious and comfortable room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
147,811,https://junehomes.com/residences/boston-ma/savin/327-savin-hill/811,savin,3,1,1400,126,2022-12-05,2023-01-04,"This 126 square footage room on Boston, Savin Hill  is a clean, spacious and glossy room in a 3-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
147,811,https://junehomes.com/residences/boston-ma/savin/327-savin-hill/811,327-savin-hill,3,1,1400,126,2022-12-05,2023-01-04,"This 126 square footage room on Boston, Savin Hill  is a clean, spacious and glossy room in a 3-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
147,811,https://junehomes.com/residences/boston-ma/savin/327-savin-hill/811,811,3,1,1400,126,2022-12-05,2023-01-04,"This 126 square footage room on Boston, Savin Hill  is a clean, spacious and glossy room in a 3-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
148,4262,https://junehomes.com/residences/boston-ma/mission-hill/1227-mission-hill/4262,mission-hill,4,1,1250,124,2023-01-01,2023-01-31,"This 124 square footage room on Boston's Mission Hill. This is a functional, spacious and comfortable room in a 3-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee. The room is not couple-friendly."
148,4262,https://junehomes.com/residences/boston-ma/mission-hill/1227-mission-hill/4262,1227-mission-hill,4,1,1250,124,2023-01-01,2023-01-31,"This 124 square footage room on Boston's Mission Hill. This is a functional, spacious and comfortable room in a 3-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee. The room is not couple-friendly."
148,4262,https://junehomes.com/residences/boston-ma/mission-hill/1227-mission-hill/4262,4262,4,1,1250,124,2023-01-01,2023-01-31,"This 124 square footage room on Boston's Mission Hill. This is a functional, spacious and comfortable room in a 3-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee. The room is not couple-friendly."
149,3997,https://junehomes.com/residences/boston-ma/somerville/1379-somerville/3997,somerville,6,2,1250,110,2022-12-05,2023-01-04,"This 110 square footage room on Boston's Somerville is a functional, spacious and comfortable room in a 6-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
149,3997,https://junehomes.com/residences/boston-ma/somerville/1379-somerville/3997,1379-somerville,6,2,1250,110,2022-12-05,2023-01-04,"This 110 square footage room on Boston's Somerville is a functional, spacious and comfortable room in a 6-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
149,3997,https://junehomes.com/residences/boston-ma/somerville/1379-somerville/3997,3997,6,2,1250,110,2022-12-05,2023-01-04,"This 110 square footage room on Boston's Somerville is a functional, spacious and comfortable room in a 6-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
150,3997,https://junehomes.com/residences/boston-ma/somerville/1379-somerville/3997,somerville,6,2,1250,110,2022-12-05,2023-01-04,"This 110 square footage room on Boston's Somerville is a functional, spacious and comfortable room in a 6-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
150,3997,https://junehomes.com/residences/boston-ma/somerville/1379-somerville/3997,1379-somerville,6,2,1250,110,2022-12-05,2023-01-04,"This 110 square footage room on Boston's Somerville is a functional, spacious and comfortable room in a 6-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
150,3997,https://junehomes.com/residences/boston-ma/somerville/1379-somerville/3997,3997,6,2,1250,110,2022-12-05,2023-01-04,"This 110 square footage room on Boston's Somerville is a functional, spacious and comfortable room in a 6-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
151,4858,https://junehomes.com/residences/boston-ma/uphams/1674-uphams-corner/4858,uphams,4,1,1250,133,2022-12-05,2023-01-04,"This 133 square footage room on Boston's Upham's Corner. It's a functional, spacious and comfortable room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
151,4858,https://junehomes.com/residences/boston-ma/uphams/1674-uphams-corner/4858,1674-uphams-corner,4,1,1250,133,2022-12-05,2023-01-04,"This 133 square footage room on Boston's Upham's Corner. It's a functional, spacious and comfortable room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
151,4858,https://junehomes.com/residences/boston-ma/uphams/1674-uphams-corner/4858,4858,4,1,1250,133,2022-12-05,2023-01-04,"This 133 square footage room on Boston's Upham's Corner. It's a functional, spacious and comfortable room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
152,811,https://junehomes.com/residences/boston-ma/savin/327-savin-hill/811,savin,3,1,1400,126,2022-12-05,2023-01-04,"This 126 square footage room on Boston, Savin Hill  is a clean, spacious and glossy room in a 3-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
152,811,https://junehomes.com/residences/boston-ma/savin/327-savin-hill/811,327-savin-hill,3,1,1400,126,2022-12-05,2023-01-04,"This 126 square footage room on Boston, Savin Hill  is a clean, spacious and glossy room in a 3-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
152,811,https://junehomes.com/residences/boston-ma/savin/327-savin-hill/811,811,3,1,1400,126,2022-12-05,2023-01-04,"This 126 square footage room on Boston, Savin Hill  is a clean, spacious and glossy room in a 3-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
153,2830,https://junehomes.com/residences/boston-ma/fort-hill/991-fort-hill/2830,fort-hill,5,2,1475,141,2022-12-05,2023-01-04,"This 141 square footage room on Boston's Fort Hill is a spacious, well-kept and comfortable room in a 5-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
153,2830,https://junehomes.com/residences/boston-ma/fort-hill/991-fort-hill/2830,991-fort-hill,5,2,1475,141,2022-12-05,2023-01-04,"This 141 square footage room on Boston's Fort Hill is a spacious, well-kept and comfortable room in a 5-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
153,2830,https://junehomes.com/residences/boston-ma/fort-hill/991-fort-hill/2830,2830,5,2,1475,141,2022-12-05,2023-01-04,"This 141 square footage room on Boston's Fort Hill is a spacious, well-kept and comfortable room in a 5-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
154,4857,https://junehomes.com/residences/boston-ma/uphams/1674-uphams-corner/4857,uphams,4,1,1250,134,2022-12-05,2023-01-04,"This 134 square footage room on Boston's Upham's Corner. It's a functional, spacious and comfortable room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
154,4857,https://junehomes.com/residences/boston-ma/uphams/1674-uphams-corner/4857,1674-uphams-corner,4,1,1250,134,2022-12-05,2023-01-04,"This 134 square footage room on Boston's Upham's Corner. It's a functional, spacious and comfortable room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
154,4857,https://junehomes.com/residences/boston-ma/uphams/1674-uphams-corner/4857,4857,4,1,1250,134,2022-12-05,2023-01-04,"This 134 square footage room on Boston's Upham's Corner. It's a functional, spacious and comfortable room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
155,4742,https://junehomes.com/residences/boston-ma/somerville/1644-somerville/4742,somerville,4,2,1250,167,2022-12-05,2023-01-04,"This 167 square footage room on Boston's Somerville is a functional, spacious and comfortable room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
155,4742,https://junehomes.com/residences/boston-ma/somerville/1644-somerville/4742,1644-somerville,4,2,1250,167,2022-12-05,2023-01-04,"This 167 square footage room on Boston's Somerville is a functional, spacious and comfortable room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
155,4742,https://junehomes.com/residences/boston-ma/somerville/1644-somerville/4742,4742,4,2,1250,167,2022-12-05,2023-01-04,"This 167 square footage room on Boston's Somerville is a functional, spacious and comfortable room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
156,4848,https://junehomes.com/residences/boston-ma/uphams/1672-uphams-corner/4848,uphams,4,1,1250,134,2022-12-05,2023-01-04,"This 134 square footage room on Boston's Upham's Corner. It's a functional, spacious and comfortable room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
156,4848,https://junehomes.com/residences/boston-ma/uphams/1672-uphams-corner/4848,1672-uphams-corner,4,1,1250,134,2022-12-05,2023-01-04,"This 134 square footage room on Boston's Upham's Corner. It's a functional, spacious and comfortable room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
156,4848,https://junehomes.com/residences/boston-ma/uphams/1672-uphams-corner/4848,4848,4,1,1250,134,2022-12-05,2023-01-04,"This 134 square footage room on Boston's Upham's Corner. It's a functional, spacious and comfortable room in a 4-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
157,614,https://junehomes.com/residences/boston-ma/brighton/272-brighton/614,brighton,4,1,1475,149,2022-12-05,2023-01-04,"This spacious, well-kept and comfortable room is available."
157,614,https://junehomes.com/residences/boston-ma/brighton/272-brighton/614,272-brighton,4,1,1475,149,2022-12-05,2023-01-04,"This spacious, well-kept and comfortable room is available."
157,614,https://junehomes.com/residences/boston-ma/brighton/272-brighton/614,614,4,1,1475,149,2022-12-05,2023-01-04,"This spacious, well-kept and comfortable room is available."
158,1246,https://junehomes.com/residences/boston-ma/allston/459-allston/1246,allston,4,1,1475,158,2022-12-05,2023-01-04,"This clean, spacious and pretty room is available."
158,1246,https://junehomes.com/residences/boston-ma/allston/459-allston/1246,459-allston,4,1,1475,158,2022-12-05,2023-01-04,"This clean, spacious and pretty room is available."
158,1246,https://junehomes.com/residences/boston-ma/allston/459-allston/1246,1246,4,1,1475,158,2022-12-05,2023-01-04,"This clean, spacious and pretty room is available."
159,3474,https://junehomes.com/residences/boston-ma/jfk/1213-savin-hill/3474,jfk,2,1,1275,140,2022-12-05,2023-01-04,"This bright, sunny and shine room is available."
159,3474,https://junehomes.com/residences/boston-ma/jfk/1213-savin-hill/3474,1213-savin-hill,2,1,1275,140,2022-12-05,2023-01-04,"This bright, sunny and shine room is available."
159,3474,https://junehomes.com/residences/boston-ma/jfk/1213-savin-hill/3474,3474,2,1,1275,140,2022-12-05,2023-01-04,"This bright, sunny and shine room is available."
160,4847,https://junehomes.com/residences/boston-ma/uphams/1672-uphams-corner/4847,uphams,4,1,1525,133,2022-12-05,2023-01-04,"This 133 square footage room on Boston's Upham's Corner. It's a functional, spacious and comfortable room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
160,4847,https://junehomes.com/residences/boston-ma/uphams/1672-uphams-corner/4847,1672-uphams-corner,4,1,1525,133,2022-12-05,2023-01-04,"This 133 square footage room on Boston's Upham's Corner. It's a functional, spacious and comfortable room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
160,4847,https://junehomes.com/residences/boston-ma/uphams/1672-uphams-corner/4847,4847,4,1,1525,133,2022-12-05,2023-01-04,"This 133 square footage room on Boston's Upham's Corner. It's a functional, spacious and comfortable room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
161,2215,https://junehomes.com/residences/boston-ma/somerville/800-somerville/2215,somerville,6,2,1275,168,2022-12-17,2023-01-16,"This 168 square footage room on Boston's Somerville is a clean, spacious and glossy room in a 6-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
161,2215,https://junehomes.com/residences/boston-ma/somerville/800-somerville/2215,800-somerville,6,2,1275,168,2022-12-17,2023-01-16,"This 168 square footage room on Boston's Somerville is a clean, spacious and glossy room in a 6-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
161,2215,https://junehomes.com/residences/boston-ma/somerville/800-somerville/2215,2215,6,2,1275,168,2022-12-17,2023-01-16,"This 168 square footage room on Boston's Somerville is a clean, spacious and glossy room in a 6-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
162,4002,https://junehomes.com/residences/boston-ma/somerville/1379-somerville/4002,somerville,6,2,1275,104,2023-01-01,2023-01-31,"This 104 square footage room on Boston's Somerville is a functional, spacious and comfortable room in a 6-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
162,4002,https://junehomes.com/residences/boston-ma/somerville/1379-somerville/4002,1379-somerville,6,2,1275,104,2023-01-01,2023-01-31,"This 104 square footage room on Boston's Somerville is a functional, spacious and comfortable room in a 6-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
162,4002,https://junehomes.com/residences/boston-ma/somerville/1379-somerville/4002,4002,6,2,1275,104,2023-01-01,2023-01-31,"This 104 square footage room on Boston's Somerville is a functional, spacious and comfortable room in a 6-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
163,4852,https://junehomes.com/residences/boston-ma/uphams/1673-uphams-corner/4852,uphams,4,1,1500,134,2022-12-05,2023-01-04,"This 134 square footage room on Boston's Upham's Corner. It's a functional, spacious and comfortable room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
163,4852,https://junehomes.com/residences/boston-ma/uphams/1673-uphams-corner/4852,1673-uphams-corner,4,1,1500,134,2022-12-05,2023-01-04,"This 134 square footage room on Boston's Upham's Corner. It's a functional, spacious and comfortable room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
163,4852,https://junehomes.com/residences/boston-ma/uphams/1673-uphams-corner/4852,4852,4,1,1500,134,2022-12-05,2023-01-04,"This 134 square footage room on Boston's Upham's Corner. It's a functional, spacious and comfortable room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
164,808,https://junehomes.com/residences/boston-ma/savin/326-savin-hill/808,savin,3,1,1400,126,2022-12-05,2023-01-04,"This clean, shiny and charming room is available."
164,808,https://junehomes.com/residences/boston-ma/savin/326-savin-hill/808,326-savin-hill,3,1,1400,126,2022-12-05,2023-01-04,"This clean, shiny and charming room is available."
164,808,https://junehomes.com/residences/boston-ma/savin/326-savin-hill/808,808,3,1,1400,126,2022-12-05,2023-01-04,"This clean, shiny and charming room is available."
165,2908,https://junehomes.com/residences/boston-ma/jfk/1008-jfkumass/2908,jfk,5,2,1300,176,2022-12-05,2023-01-04,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
165,2908,https://junehomes.com/residences/boston-ma/jfk/1008-jfkumass/2908,1008-jfkumass,5,2,1300,176,2022-12-05,2023-01-04,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
165,2908,https://junehomes.com/residences/boston-ma/jfk/1008-jfkumass/2908,2908,5,2,1300,176,2022-12-05,2023-01-04,"This attractive, charming and flashing room is available for a short or long-term staying in this shared apartment."
166,2561,https://junehomes.com/residences/boston-ma/brighton/916-brighton/2561,brighton,2,1,1300,89,2022-12-05,2023-01-04,"This 89 square footage room on Boston's charmingon is a clean, charming and glossy room in a 2-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
166,2561,https://junehomes.com/residences/boston-ma/brighton/916-brighton/2561,916-brighton,2,1,1300,89,2022-12-05,2023-01-04,"This 89 square footage room on Boston's charmingon is a clean, charming and glossy room in a 2-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
166,2561,https://junehomes.com/residences/boston-ma/brighton/916-brighton/2561,2561,2,1,1300,89,2022-12-05,2023-01-04,"This 89 square footage room on Boston's charmingon is a clean, charming and glossy room in a 2-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
167,4790,https://junehomes.com/residences/boston-ma/east-boston/1658-east-boston/4790,east-boston,4,1,1550,156,2022-12-05,2023-01-09,"This 156 sq.ft. room on Boston East Boston is a spacious, lovely and clean room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
167,4790,https://junehomes.com/residences/boston-ma/east-boston/1658-east-boston/4790,1658-east-boston,4,1,1550,156,2022-12-05,2023-01-09,"This 156 sq.ft. room on Boston East Boston is a spacious, lovely and clean room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
167,4790,https://junehomes.com/residences/boston-ma/east-boston/1658-east-boston/4790,4790,4,1,1550,156,2022-12-05,2023-01-09,"This 156 sq.ft. room on Boston East Boston is a spacious, lovely and clean room in a 4-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
168,2798,https://junehomes.com/residences/boston-ma/jfk/982-jfkumass/2798,jfk,6,2,1300,84,2022-12-31,2023-01-30,"This attractive, charming and flashing room is available."
168,2798,https://junehomes.com/residences/boston-ma/jfk/982-jfkumass/2798,982-jfkumass,6,2,1300,84,2022-12-31,2023-01-30,"This attractive, charming and flashing room is available."
168,2798,https://junehomes.com/residences/boston-ma/jfk/982-jfkumass/2798,2798,6,2,1300,84,2022-12-31,2023-01-30,"This attractive, charming and flashing room is available."
169,4372,https://junehomes.com/residences/boston-ma/brighton/1516-brighton/4372,brighton,3,1,1525,165,2022-12-05,2023-01-04,"This 165 square footage room on Boston's Brighton. It's a functional, spacious and comfortable room in a 3-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
169,4372,https://junehomes.com/residences/boston-ma/brighton/1516-brighton/4372,1516-brighton,3,1,1525,165,2022-12-05,2023-01-04,"This 165 square footage room on Boston's Brighton. It's a functional, spacious and comfortable room in a 3-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
169,4372,https://junehomes.com/residences/boston-ma/brighton/1516-brighton/4372,4372,3,1,1525,165,2022-12-05,2023-01-04,"This 165 square footage room on Boston's Brighton. It's a functional, spacious and comfortable room in a 3-bedroom apartment which is currently furnished, but it can be unfurnished for an additional fee."
170,2486,https://junehomes.com/residences/boston-ma/jfk/886-jfkumass/2486,jfk,3,1,1325,163,2022-12-05,2023-01-04,"This 163 square footage room on Boston's JFK/UMass is a good-looking, spacious and adorable room in a 3-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
170,2486,https://junehomes.com/residences/boston-ma/jfk/886-jfkumass/2486,886-jfkumass,3,1,1325,163,2022-12-05,2023-01-04,"This 163 square footage room on Boston's JFK/UMass is a good-looking, spacious and adorable room in a 3-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
170,2486,https://junehomes.com/residences/boston-ma/jfk/886-jfkumass/2486,2486,3,1,1325,163,2022-12-05,2023-01-04,"This 163 square footage room on Boston's JFK/UMass is a good-looking, spacious and adorable room in a 3-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
171,3777,https://junehomes.com/residences/boston-ma/brighton/1303-brighton/3777,brighton,5,2,1325,89,2023-01-01,2023-01-31,"This 89 square footage room on Boston's charmingon is a charming, well-kept and comfortable room in a 5-bedroom apartment which is currently unfurnished, but it can be furnished for an additional fee."
